t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,seed,N,dx,backend
0.0,0.9999999403953552,1.436251163482666,1.887306822655949,0.6117469882808411,0.5,0.7071067811865476,0.8660254037844386,0.0,0.0,0.2945243112740431,9.42477796076938,0.9988205432891846,0.0,0.0,0.0,True,1,0.6203504908994001,0.31017524544970004,True,0,64,0.5,mlx
0.1,327.1490783691406,2.8925955295562744,13866.993495349761,15.983026182050105,15.732132722552274,19.222382786741086,20.89258241577618,3.910162925720215,0.011160660535097122,10.897399517139595,348.71678454846705,0.9999665021896362,0.13196083894827498,0.000608821767549756,6.285346296048677e-06,True,1,0.6203504908994001,0.31017524544970004,True,0,64,0.5,mlx
0.2,650.582763671875,5.232077598571777,14532.38886845321,15.996699867105285,15.732132722552274,19.235384061671343,20.89258241577618,10.634057998657227,0.03480534255504608,0.6872233929727672,21.991148575128552,0.9999765753746033,0.28320944306090046,0.001987795544655508,2.1071522045280565e-05,True,1,0.6203504908994001,0.31017524544970004,True,0,64,0.5,mlx
0.3,969.8204345703125,2.920786142349243,16165.567153559388,15.990635765376906,15.724185193516387,19.222382786741086,20.89258241577618,12.128110885620117,0.06299290060997009,0.6872233929727672,21.991148575128552,0.9999778270721436,0.3973895845640325,0.004144487104130101,4.523254128295761e-05,True,1,0.6203504908994001,0.31017524544970004,True,0,64,0.5,mlx
0.4,1287.9603271484375,0.5714554786682129,16379.463416777004,16.001404037356373,15.732132722552274,19.241881404893856,20.898564544006366,7.5887532234191895,0.09306487441062927,0.6872233929727672,21.991148575128552,0.9999736547470093,0.45377060072726394,0.0064062569447531,7.192086362030403e-05,True,182,3.5155579368600023,1.7577789684300011,False,0,64,0.5,mlx
0.5,1601.353271484375,0.6005820035934448,16399.61438821517,16.003696506028678,15.748015748023622,19.241881404893856,20.89258241577618,3.3637495040893555,0.12377162277698517,10.112001353742146,323.5840433197487,0.999970018863678,0.5017985251713017,0.009074712446266493,0.00010466436629860192,True,553,5.091887979159829,2.5459439895799143,False,0,64,0.5,mlx
0.6,1912.8875732421875,0.7148962616920471,16386.61695789692,16.006721106927923,15.75595125658873,19.241881404893856,20.904544960366874,1.6797181367874146,0.15479904413223267,10.701049976290232,342.4335992412874,0.9999775290489197,0.5386369808075839,0.01215509943886308,0.00014400710693829866,True,597,5.2235037073023385,2.6117518536511692,False,0,64,0.5,mlx
0.7000000000000001,2219.960205078125,0.8180851936340332,16407.03576652576,16.00385836014319,15.75595125658873,19.241881404893856,20.904544960366874,1.590561866760254,0.18594393134117126,10.50470043544087,336.15041393410786,0.9999773502349854,0.5686873844818365,0.015655749599089996,0.00019055655638506837,True,622,5.295422200026766,2.647711100013383,False,0,64,0.5,mlx
0.8,2524.477783203125,0.9761591553688049,16417.138513036367,16.00987540361311,15.763882770434446,19.241881404893856,20.904544960366874,1.7704668045043945,0.2172628939151764,10.50470043544087,336.15041393410786,0.999977171421051,0.5908374585149597,0.01946479099699943,0.00024344808141343825,True,458,4.781809710001343,2.3909048550006715,False,0,64,0.5,mlx
0.9,2824.6123046875,1.0747721195220947,16440.63999194066,16.00809412838505,15.75595125658873,19.241881404893856,20.89258241577618,2.2913575172424316,0.24847473204135895,10.30835089459151,329.8672286269283,0.999980628490448,0.6098925562083918,0.023600141769258207,0.000303303215629523,True,488,4.884015919923077,2.4420079599615385,False,0,64,0.5,mlx
