t,norm,peak,PR,R_rms,k_star,k_star_L,crystallinity,i_star
0.6,1.0000000000000957,0.16552213793940934,18.388148757222716,1.3488919420937895,0.47123889803846897,9.42477796076938,0.993364627918573,1
0.64,1.0000000000001024,0.14342527287006854,21.658649824127263,1.4448169877827268,0.47123889803846897,9.42477796076938,0.9932292185241924,1
0.68,1.0000000000001084,0.12494593547960416,25.316060793840634,1.5424104289416765,0.47123889803846897,9.42477796076938,0.9931055695236588,1
0.72,1.0000000000001146,0.10862253613832368,29.396412521309692,1.6413933756081758,0.47123889803846897,9.42477796076938,0.9929926260621227,1
0.76,1.000000000000121,0.09473976579215328,33.933383760466455,1.741543358316416,0.47123889803846897,9.42477796076938,0.9928894456516265,1
0.8,1.0000000000001277,0.0826975519638718,38.95933618081643,1.8426817959378057,0.47123889803846897,9.42477796076938,0.9927951498265584,1
0.84,1.0000000000001341,0.07241752023063065,44.50604765534034,1.944663849133915,0.47123889803846897,9.42477796076938,0.9927089267074478,1
0.88,1.0000000000001403,0.06379030146399303,50.604499631346734,2.0473707808022312,0.47123889803846897,9.42477796076938,0.9926300408333826,1
0.92,1.0000000000001465,0.056307080888905334,57.285202274210185,2.15070452433779,0.47123889803846897,9.42477796076938,0.9925578305898638,1
0.96,1.0000000000001532,0.04982922766447988,64.57866363431874,2.2545831380905557,0.47123889803846897,9.42477796076938,0.9924917019142495,1
1.0,1.0000000000001592,0.04433069026325,72.51498384217786,2.358936910283812,0.47123889803846897,9.42477796076938,0.9924311213565974,1
1.04,1.0000000000001652,0.03957067994741452,81.12421660273587,2.4637050949565515,0.47123889803846897,9.42477796076938,0.9923756069542083,1
1.08,1.0000000000001719,0.03541327602180876,90.43638060426109,2.568832477187343,0.47123889803846897,9.42477796076938,0.9923247203411031,1
1.12,1.0000000000001783,0.031801298579599,100.48131545041731,2.6742649832125687,0.47123889803846897,9.42477796076938,0.9922780616456067,1
1.16,1.0000000000001854,0.028658609391644038,111.28894834096948,2.779942987373139,0.47123889803846897,9.42477796076938,0.9922352656536122,1
1.2,1.0000000000001918,0.025918701908779106,122.8890554127277,2.8857886899951533,0.47123889803846897,9.42477796076938,0.9921959987339036,1
1.24,1.0000000000001983,0.023477738410103616,135.31149225780382,2.9916821423303075,0.47123889803846897,9.42477796076938,0.9921599560450364,1
1.28,1.0000000000002054,0.021323403882066185,148.58594420222943,3.0974222211114046,0.47123889803846897,9.42477796076938,0.9921268591982787,1
1.32,1.0000000000002116,0.019465653104803995,162.742198971526,3.202677841475467,0.47123889803846897,9.42477796076938,0.9920964542060168,1
1.36,1.0000000000002183,0.017775979686929975,177.80994036748805,3.3069523056070103,0.47123889803846897,9.42477796076938,0.9920685089426144,1
1.4000000000000001,1.0000000000002256,0.016245696592576773,193.8183790837131,3.4095989860328877,0.47123889803846897,9.42477796076938,0.9920428113433885,1
1.44,1.0000000000002318,0.014950885545177484,210.79776505977568,3.5099182004823257,0.47123889803846897,9.42477796076938,0.99201916833873,1
1.48,1.0000000000002387,0.013759188161834192,228.77708483643394,3.6073234735007587,0.47123889803846897,9.42477796076938,0.9919974039393803,1
1.52,1.0000000000002456,0.012635614199331114,247.7855028316009,3.701512557418918,0.47123889803846897,9.42477796076938,0.9919773576171003,1
1.56,1.000000000000252,0.011708715703470644,267.8537931747364,3.792556727717099,0.47123889803846897,9.42477796076938,0.9919588835000883,1
1.6,1.0000000000002591,0.010857840608111582,289.0081274296624,3.8808505005723792,0.47123889803846897,9.42477796076938,0.9919418486731021,1
1.6400000000000001,1.0000000000002662,0.010007222577659052,311.27900658288394,3.9669223367028197,0.47123889803846897,9.42477796076938,0.9919261317062368,1
1.68,1.0000000000002738,0.009325204424307692,334.6978118794335,4.0511735871963985,0.47123889803846897,9.42477796076938,0.9919116222790595,1
1.72,1.0000000000002818,0.008715594929410644,359.2857914028488,4.1336846453926475,0.47123889803846897,9.42477796076938,0.9918982191971498,1
1.76,1.000000000000289,0.00805330227980279,385.0779161403638,4.214250479293434,0.47123889803846897,9.42477796076938,0.991885828374074,1
1.8,1.000000000000296,0.007534673515617981,412.10020555063215,4.292668046488173,0.47123889803846897,9.42477796076938,0.9918743648385446,1
1.84,1.0000000000003042,0.007103277629017745,440.3628288888168,4.369028672759689,0.47123889803846897,9.42477796076938,0.9918637558546913,1
1.8800000000000001,1.000000000000311,0.006576021003382514,469.9156987148376,4.443689410590095,0.47123889803846897,9.42477796076938,0.9918539315991012,1
1.92,1.0000000000003184,0.006159888602970397,500.76324741443767,4.516941840105761,0.47123889803846897,9.42477796076938,0.9918448287294989,1
1.96,1.0000000000003255,0.005868093135579704,532.900220060438,4.588800790172698,0.47123889803846897,9.42477796076938,0.9918363869313124,1
2.0,1.0000000000003328,0.005450782304163884,566.4381345580111,4.659185168823512,0.47123889803846897,9.42477796076938,0.9918285568835096,1
2.04,1.0000000000003402,0.005107587053844531,601.2535048414765,4.728198256453642,0.47123889803846897,9.42477796076938,0.991821286872061,1
2.08,1.000000000000348,0.00490095530258061,637.3790034078932,4.796095305417432,0.47123889803846897,9.42477796076938,0.991814536444548,1
2.12,1.0000000000003553,0.004605221855664506,675.2662934489812,4.863050572521896,0.47123889803846897,9.42477796076938,0.991808262330342,1
2.16,1.0000000000003635,0.004341837782038019,713.6083498993389,4.929116551269801,0.47123889803846897,9.42477796076938,0.9918024302252247,1
2.2,1.0000000000003706,0.004125122503293949,754.7430248275315,4.994365471678293,0.47123889803846897,9.42477796076938,0.991797002973709,1
2.24,1.0000000000003784,0.003979610428894575,794.1565552045124,5.058917245195002,0.47123889803846897,9.42477796076938,0.9917919529085945,1
2.2800000000000002,1.0000000000003852,0.0037097857660048725,839.7484662796161,5.1228734250312336,0.47123889803846897,9.42477796076938,0.9917872474663952,1
2.32,1.0000000000003932,0.0035130797895262323,882.8767726014757,5.1863442427920665,0.47123889803846897,9.42477796076938,0.9917828609670878,1
2.36,1.0000000000004012,0.003489946694324524,929.162904799524,5.249452283897542,0.47123889803846897,9.42477796076938,0.9917787745613764,1
2.4,1.0000000000004095,0.0031214246398542913,976.2539601103031,5.312222006649319,0.47123889803846897,9.42477796076938,0.9917749591608788,1
2.44,1.0000000000004168,0.003244303219681878,1023.1749141264374,5.374629740942786,0.47123889803846897,9.42477796076938,0.9917714022602828,1
2.48,1.000000000000425,0.0028523394933392186,1074.7935920723562,5.436809613388999,0.47123889803846897,9.42477796076938,0.9917680783615413,1
2.52,1.0000000000004325,0.003134826504821022,1121.703252222506,5.498939316927474,0.47123889803846897,9.42477796076938,0.9917649822432226,1
2.56,1.0000000000004408,0.002611158594728605,1178.274135450454,5.560937957029313,0.47123889803846897,9.42477796076938,0.9917620828408357,1
2.6,1.0000000000004494,0.0028820136304002104,1224.3503263144437,5.622674859099074,0.47123889803846897,9.42477796076938,0.991759378081897,1
2.64,1.000000000000458,0.002420519510507341,1286.9256491390936,5.684361800007554,0.47123889803846897,9.42477796076938,0.9917568419170525,1
2.68,1.0000000000004663,0.002741008295452114,1333.2577284826536,5.74620438320195,0.47123889803846897,9.42477796076938,0.9917544812362178,1
2.72,1.0000000000004745,0.002266033939368309,1399.0072398525238,5.807948147113541,0.47123889803846897,9.42477796076938,0.9917522583940893,1
2.7600000000000002,1.0000000000004834,0.002249271508787658,1454.2636842380846,5.869431231028769,0.47123889803846897,9.42477796076938,0.9917501860300801,1
2.8000000000000003,1.0000000000004925,0.00230582976828181,1501.8170156652382,5.931047428439565,0.47123889803846897,9.42477796076938,0.9917482398863676,1
2.84,1.0000000000005018,0.002036072203301929,1575.5960806799574,5.992922608113755,0.47123889803846897,9.42477796076938,0.9917464244771903,1
2.88,1.0000000000005116,0.002450064168576663,1619.2676640529792,6.054539349328686,0.47123889803846897,9.42477796076938,0.9917447243502493,1
2.92,1.0000000000005216,0.0017837609297496541,1704.4378108368257,6.115894789035407,0.47123889803846897,9.42477796076938,0.9917431167555336,1
2.96,1.0000000000005314,0.0017839832085509374,1764.8784910144986,6.177644578187627,0.47123889803846897,9.42477796076938,0.9917416201377955,1
3.0,1.0000000000005411,0.0020573891467570815,1795.8137613037675,6.2395788299700135,0.47123889803846897,9.42477796076938,0.9917402149409509,1
