t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,seed,N,dx,backend
0.0,0.9999999403953552,1.436251163482666,1.887306822655949,0.6117469882808411,0.5,0.7071067811865476,0.8660254037844386,0.0,0.0,0.2945243112740431,9.42477796076938,0.9988205432891846,0.0,0.0,0.0,True,1,0.6203504908994001,0.31017524544970004,True,9,64,0.5,mlx
0.1,326.36712646484375,2.687183380126953,14111.88293614693,15.980319314321576,15.724185193516387,19.235384061671343,20.89258241577618,3.9089807850308715,0.01113712200239467,0.2945243112740431,9.42477796076938,0.9999752044677734,0.13313855773485334,0.0006156208700617077,6.3563508534812775e-06,True,1,0.6203504908994001,0.31017524544970004,True,9,64,0.5,mlx
0.2,649.119873046875,5.198897838592529,14474.823856295372,15.985292914758787,15.724185193516387,19.222382786741086,20.868636754709208,9.748685260489584,0.034704718932921486,10.897399517139595,348.71678454846705,0.9999747276306152,0.27475729637558394,0.00193072343961803,2.046929670470171e-05,True,1,0.6203504908994001,0.31017524544970004,True,9,64,0.5,mlx
0.3,967.1307983398438,3.6316819190979004,15886.416492506807,15.990010939997205,15.732132722552274,19.222382786741086,20.868636754709208,12.890941003710031,0.06283655379786751,10.30835089459151,329.8672286269283,0.9999703764915466,0.3978023494561756,0.004108441116762698,4.4810505111291734e-05,True,1,0.6203504908994001,0.31017524544970004,True,9,64,0.5,mlx
0.4,1283.1466064453125,1.330267310142517,16348.695045288783,15.991971094122997,15.732132722552274,19.222382786741086,20.886598574205422,9.530900812149047,0.09274093114636003,10.701049976290232,342.4335992412874,0.9999651908874512,0.45833999360311073,0.006490132633559305,7.285035967125812e-05,True,1,0.6203504908994001,0.31017524544970004,True,9,64,0.5,mlx
0.5,1597.1033935546875,0.5893892049789429,16366.327882623818,15.999831124282418,15.748015748023622,19.222382786741086,20.89258241577618,4.801468878239393,0.12340914336853698,10.701049976290232,342.4335992412874,0.9999740719795227,0.5019177158665178,0.009125295526501242,0.0001052790763931294,True,644,5.357132885795024,2.678566442897512,False,9,64,0.5,mlx
0.6,1906.6021728515625,0.9467649459838867,16346.040544272637,15.997770030055667,15.732132722552274,19.222382786741086,20.89258241577618,2.335399091988802,0.15433000295498417,10.701049976290232,342.4335992412874,0.9999780654907227,0.5391973703837729,0.012188738996551051,0.00014445211532416254,True,76,2.627695239855779,1.3138476199278895,False,9,64,0.5,mlx
0.7000000000000001,2218.428466796875,0.995948851108551,16401.160786013093,15.996450419848546,15.732132722552274,19.222382786741086,20.89258241577618,1.9647608192171901,0.18552699571288758,10.701049976290232,342.4335992412874,0.9999772310256958,0.567035248533163,0.015627763461384538,0.00019026944120350864,True,168,3.422999934344502,1.711499967172251,False,9,64,0.5,mlx
0.8,2520.718505859375,0.9157302975654602,16420.72499294553,15.99556820650124,15.732132722552274,19.235384061671343,20.89258241577618,2.19270276511088,0.216816345208016,10.701049976290232,342.4335992412874,0.9999697804450989,0.5902486682962631,0.01945653673666297,0.00024339751426048032,True,683,5.4631614031298295,2.7315807015649147,False,9,64,0.5,mlx
0.9,2817.14501953125,1.1924822330474854,16460.07213689081,15.991857542740746,15.732132722552274,19.222382786741086,20.886598574205422,2.3350138547830284,0.24797604287038705,10.701049976290232,342.4335992412874,0.9999715685844421,0.6112655311911859,0.023660680519429555,0.0003041275225477404,True,247,3.8922684085227535,1.9461342042613767,False,9,64,0.5,mlx
