t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,r90_over_r50,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,rho_core,rho_mid,rho_far,rho_shell,rho_origin,mass_core,mass_mid,mass_far,mass_core_frac,mass_mid_frac,mass_far_frac,contrast_im,contrast_mf,contrast_oi,contrast_sf,two_scale_bright,two_scale_hollow,two_scale,re_core_mean,re_core_min,re_mid_mean,re_mid_max,re_origin,re_max,re_min,plus_env,minus_core,hole_core,sign_nest,N,dx
3.7,10137.758350863316,3.0118815451199548,17650.50651774356,16.01124677277525,15.763882770434446,19.235384061671343,20.898564544006366,5.8363364870688255,1.0917647454764785,10.701049976290232,342.4335992412874,0.9999798934035496,0.7182622405867589,0.18457642342599132,0.004793357967789423,True,1.325724432764886,966,6.132386313620396,3.066193156810198,False,0.3724897307942405,0.30601416605034976,0.3095214528346406,0.3046495860644755,0.35307163172500905,0.8846631106363212,30.677920146547564,9481.686735228359,8.726417419103155e-05,0.0030261048926989937,0.935284350550821,1.2172303511365983,0.9886686794980748,0.8628548959768957,0.9842600028994828,False,False,False,0.021759756784380125,-0.6084468990655703,-0.006015862770850479,1.1333996736659873,0.009660603395190287,1.4963225605151362,-1.5731982225382788,False,False,True,False,64,0.5
3.8000000000000003,10362.505059610648,2.828213178431924,17704.50721542189,16.013218321350433,15.763882770434446,19.235384061671343,20.904544960366874,5.851908727060143,1.1196251544232358,10.701049976290232,342.4335992412874,0.9999747271739519,0.7179250828122556,0.19052754061578378,0.00506179909656057,True,1.3261038073420508,1687,7.38485815100791,3.692429075503955,False,0.31141726822572724,0.31648956736268463,0.3164404024438037,0.3244759453536877,0.44461043799470107,0.7396160120361022,31.728079128109137,9693.637513211956,7.13742485799946e-05,0.0030618155499652186,0.9354531030333871,0.9839732501161887,1.000155368652363,0.7297983079685476,1.0253935428214196,False,False,False,-0.1647952111907923,-1.066376069225175,-0.00010801333721773453,1.328153357460736,0.23710262740547886,1.5314333035421166,-1.6092887715630786,False,True,True,False,64,0.5
3.9,10588.982289086936,3.076433121743471,17762.495434170887,16.00914569725921,15.75595125658873,19.235384061671343,20.898564544006366,6.0290370942178235,1.1475429802823967,10.701049976290232,342.4335992412874,0.9999749470857909,0.7182561394535533,0.1963675989756534,0.0053358173532561115,True,1.326391799750404,1071,6.346977428359681,3.1734887141798405,False,0.24008285682181185,0.3134715756906548,0.3233308285257794,0.3212285768518836,0.4897087026866915,0.5701967849518031,31.425525462988144,9904.714519290897,5.384811961952672e-05,0.0029677569198860087,0.9353792695922016,0.7658839762196952,0.969507229236143,0.6559584812144966,0.9934981403305062,False,False,False,-0.01048171490252813,-0.6933211605519691,0.001868267013177417,1.1193250864483493,-0.6933211605519691,1.7196248772064577,-1.5384193855135968,False,True,True,False,64,0.5
4.0,10793.58842235993,3.1634386222949336,17834.65882596372,16.014472487002525,15.763882770434446,19.241881404893856,20.910523666326483,5.482721413778244,1.1745514545999165,10.701049976290232,342.4335992412874,0.9999758252510265,0.7205992822335793,0.20305061131900862,0.0056423928433098425,True,1.3264830734179711,909,6.0093166822858075,3.0046583411429038,False,0.3055477857508395,0.3215746917375907,0.32971108143453914,0.31669269796847427,0.02330790374898538,0.7256759911582439,32.23786284669347,10100.163199239776,6.723213474167109e-05,0.0029867604345473944,0.9357558213278118,0.9501611712658367,0.9753226683751487,13.58735222948826,0.9605157842756658,False,False,False,-0.07130715032664774,-0.9109708107523509,-0.006076177163285044,1.1474037769577643,-0.06764601084120866,1.7780313822800395,-1.624375875303118,False,True,True,False,64,0.5
4.1,11016.614720328831,2.9043192247039786,17934.808059492058,16.01773461421448,15.763882770434446,19.241881404893856,20.904544960366874,6.299822193562948,1.201590638187632,10.701049976290232,342.4335992412874,0.9999774756976678,0.721293663420428,0.20923941775940624,0.005945324095055025,True,1.3261038073420508,1808,7.557357012536988,3.778678506268494,False,0.33975398574456284,0.3168353731957233,0.33651974606606194,0.30542521531198724,0.40981889471158667,0.8069157161433368,31.76274616287126,10308.73557614645,7.324534229688042e-05,0.0028831675582027786,0.9357444040521685,1.072336028384942,0.9415060390944358,0.7452687498143117,0.907599684364523,False,False,False,-0.03737223798447086,-1.0011566294855792,-0.0006817185391438038,1.1402261999394931,0.5741891528960746,1.5933482260539766,-1.5836687514214391,False,True,True,False,64,0.5
4.2,11236.185307031961,3.065554453244022,17997.158031276627,16.01691692262521,15.763882770434446,19.248376554920156,20.904544960366874,5.976412915410426,1.228717872777139,10.701049976290232,342.4335992412874,0.9999766538581111,0.7198956893956373,0.2150233445315967,0.006245932204195413,True,1.3261038073420508,1370,6.88986405117829,3.444932025589145,False,0.27801800022095907,0.32448924303532145,0.34308129470683546,0.3205148736788534,0.3264198677975707,0.6602927505247778,32.530046614290974,10509.737956240006,5.876485056823917e-05,0.0028951148210356265,0.9353475106593941,0.8567864919660715,0.9458086116662204,0.9819098201388302,0.9342242746073779,False,False,False,-0.10970872187715114,-0.7551984200911354,-0.0017950789736904272,0.9684733215690402,-0.39389509371395975,1.5840309998535957,-1.6126409860013557,False,True,True,False,64,0.5
4.3,11450.894019047237,3.395141554019219,17998.63066441585,16.018467273970085,15.763882770434446,19.248376554920156,20.910523666326483,6.243179601503328,1.2558411954798467,10.701049976290232,342.4335992412874,0.9999802503745647,0.7173808461725255,0.22013376304978133,0.0065359303123789245,True,1.3264830734179711,795,5.746801191292358,2.873400595646179,False,0.22338459384973694,0.3309285489629882,0.3494292734880557,0.33510984814473166,0.315017779894217,0.5305384103931252,33.175587033539564,10704.197970737168,4.6331614763933364e-05,0.0028972049674336185,0.9347914628265683,0.6750236404497116,0.9470544515621416,1.0637807436052074,0.9590205331099327,False,False,False,-0.1577260564370968,-0.8569506124227099,-0.002626714126639557,1.248476445720792,-0.5457550041322283,1.6687457579612626,-1.6248423456380303,False,True,True,False,64,0.5
4.4,11659.821841594146,2.8778586031019526,18099.123569632124,16.017320336797425,15.75595125658873,19.254869513969705,20.910523666326483,6.282251039388334,1.2823656337314606,10.701049976290232,342.4335992412874,0.9999835488453999,0.7200729692210258,0.2265395080295538,0.006873962082586828,True,1.3271508223016522,2486,8.40370576660333,4.201852883301665,False,0.3031723942014836,0.34143141574877633,0.3558103081782116,0.3366234802719154,0.10316439305856667,0.7200344362285236,34.22849942881483,10899.670599288722,6.175346810702895e-05,0.0029355936903522244,0.9348059299162074,0.8879452218437816,0.9595883196778172,3.2629812505252027,0.946075682841976,False,False,False,-0.05459793557977031,-0.8776881128593141,-0.012980057093426796,1.1630667600352087,-0.28110429724078323,1.5351115816394083,-1.6546612301205674,False,True,True,False,64,0.5
4.5,11869.532160754492,3.1348464292583267,18112.094539002497,16.01596203873993,15.763882770434446,19.248376554920156,20.910523666326483,7.765499577301146,1.3088774448344416,10.701049976290232,342.4335992412874,0.9999852810710042,0.7183323101105483,0.23170128859895694,0.0071838720482337555,True,1.3264830734179711,1650,7.330469283815223,3.6652346419076114,False,0.27097690839802013,0.3579738405997793,0.3622798315911314,0.35215656670378626,0.07334399510028292,0.6435701574452978,35.886877520127875,11097.853936067975,5.4220347418005476e-05,0.0030234449878980495,0.9349866351735413,0.7569740513552687,0.988114185179892,4.8014369304846864,0.9720567804095419,False,False,False,-0.043651159059547195,-0.790974347025222,-0.0005334542357330271,1.490312178944252,0.27012745249964365,1.5959890980913771,-1.6313574964838153,False,True,True,False,64,0.5
4.6000000000000005,12070.657403170717,3.0631794932916487,18174.76614105301,16.01496543926507,15.75595125658873,19.241881404893856,20.910523666326483,6.237777808363752,1.3350937362531923,10.701049976290232,342.4335992412874,0.9999880103318166,0.7194101310499441,0.23768913706078768,0.007529123515315899,True,1.3271508223016522,2037,7.8638304261786605,3.9319152130893302,False,0.323500350415096,0.3655081065926992,0.36832332640939414,0.35508943824134187,1.1331443134036445,0.7683133322358531,36.642187685918095,11282.986579146374,6.36513245777345e-05,0.003035641428800136,0.9347449937716369,0.8850702476363562,0.9923566616208125,0.3133664741914062,0.9640699156986253,False,False,False,0.002365311735817216,-0.7166204081734806,-0.013954549979177467,1.072508444351155,-0.653643050872428,1.5450996206612921,-1.5584656190418529,False,False,True,False,64,0.5
