t,norm,peak,PR,R_rms
1.8725,1.0000000000004756,0.001377817726746245,2131.4038288986585,6.957060034953398
1.875,1.000000000000477,0.001224740721490895,2172.530366193079,6.963412496271773
1.8775,1.0000000000004774,0.0015366909551550638,2185.5935708466022,6.9697344009895374
1.8800000000000001,1.0000000000004767,0.0018272968990368202,2167.8282395287597,6.976032975268901
1.8825,1.0000000000004772,0.001772344117168173,2147.235645869919,6.9823144111649516
1.885,1.0000000000004785,0.001515275620313789,2158.5786197543666,6.988582729869826
1.8875,1.0000000000004778,0.0013945457099697595,2199.4455578201564,6.994839183260183
1.8900000000000001,1.0000000000004796,0.0012213140970095916,2226.0934683678834,7.001082316097133
1.8925,1.0000000000004818,0.0014632208076597894,2220.1640401936656,7.007308622941234
1.895,1.0000000000004805,0.001658270942460953,2197.537471545226,7.013513566419437
1.8975,1.000000000000482,0.0016025794672797815,2185.0943629892295,7.01969264980888
1.9000000000000001,1.000000000000483,0.0013873922394889388,2207.4764382885164,7.0258422771255775
1.9025,1.000000000000483,0.0012342772665419276,2242.6958419355974,7.03196025450549
1.905,1.0000000000004847,0.0011253403394012782,2251.244969010045,7.038045933519879
1.9075,1.000000000000484,0.0012166453307096477,2239.3682554418956,7.04410010170262
1.9100000000000001,1.000000000000485,0.0013295213548974556,2235.2568668598824,7.050124738365756
1.9125,1.0000000000004856,0.0014488432162787172,2254.1309181426222,7.056122698006327
1.915,1.0000000000004872,0.00126249049480687,2295.424846699587,7.062097310907809
1.9175,1.000000000000487,0.0013568224910481908,2326.582538676569,7.068051853668185
1.92,1.0000000000004876,0.0013816995397582116,2335.992109010836,7.073988886598841
1.9225,1.0000000000004878,0.0015961867498292266,2332.231283608384,7.079909559561611
1.925,1.0000000000004878,0.0020358253731309426,2318.084080334401,7.0858130876907435
1.9275,1.0000000000004907,0.0021514998375209904,2313.5544053169187,7.091696628350233
1.93,1.0000000000004896,0.0016811915000472198,2324.692186978874,7.097555703457247
1.9325,1.0000000000004898,0.001632785681688047,2332.3246625572397,7.103385132586273
1.935,1.0000000000004923,0.0015811943696860723,2334.3197204045155,7.1091802458022135
1.9375,1.0000000000004936,0.0015559011582658652,2340.419839530386,7.114938016335078
1.94,1.0000000000004932,0.0014138251353156051,2358.328150711877,7.120657768835583
1.9425000000000001,1.0000000000004936,0.0012672129897557192,2376.9010348258143,7.1263412738354255
1.945,1.0000000000004945,0.0011898973050867537,2391.7964963202735,7.131992264252306
1.9475,1.0000000000004945,0.0012959787792063853,2402.0267156483214,7.137615606228769
1.95,1.000000000000496,0.0012443199433711956,2400.9102811747157,7.143216432639784
1.9525000000000001,1.000000000000496,0.0014044333934827577,2396.3956578782722,7.148799476112772
1.955,1.000000000000498,0.001270778542004914,2419.47304777049,7.15436867037369
1.9575,1.0000000000004985,0.00112216621538251,2438.0366436977893,7.159926923228052
1.96,1.0000000000004972,0.0012487266344820907,2439.9213664773197,7.165475893109085
1.9625000000000001,1.0000000000004987,0.0013150880874952685,2444.8013360021296,7.171015664731833
1.965,1.0000000000004992,0.001341724928619963,2464.5426137715804,7.176544378310746
1.9675,1.0000000000005003,0.0011890717197650276,2480.7439640746206,7.182058019770107
1.97,1.0000000000005014,0.0012153984509498384,2501.2863811938373,7.187550624611698
1.9725000000000001,1.0000000000005012,0.0013311468810473278,2505.268416690492,7.1930150398976505
1.975,1.000000000000502,0.0014306768246971603,2481.8858621920267,7.198444164635573
1.9775,1.0000000000005025,0.0017086043933449957,2450.3027067537364,7.203832356617341
1.98,1.0000000000005045,0.001673051528682387,2453.5384818006455,7.209176575422787
1.9825000000000002,1.0000000000005038,0.00131793744827842,2478.9365791329947,7.214476898175228
1.985,1.000000000000505,0.0012092298458819006,2504.6044843876666,7.219736277729407
1.9875,1.0000000000005054,0.001105684022862754,2532.642980757447,7.224959702916847
1.99,1.0000000000005063,0.001064948183784663,2552.6656158412343,7.230153128513979
1.9925,1.0000000000005067,0.0012278594383149078,2552.8199590289737,7.235322569278343
1.995,1.000000000000508,0.0012530525855454307,2545.317556487189,7.240473590146951
1.9975,1.0000000000005083,0.001176354303663912,2556.190907416405,7.245611166061
2.0,1.000000000000508,0.001122082630188144,2572.721434136809,7.250739672504876
2.0025,1.0000000000005094,0.0011544105349835625,2590.9652357606483,7.255862718755158
2.005,1.0000000000005096,0.0011181676776518957,2592.749924637365,7.260982676123344
2.0075,1.0000000000005116,0.0015174012847349804,2576.8256009032275,7.266100003226922
2.0100000000000002,1.0000000000005118,0.0015749500916485938,2552.2093398034167,7.271212685887551
2.0125,1.0000000000005125,0.0012809757145611023,2562.117847646479,7.276316158590281
2.015,1.0000000000005136,0.0010867935835696884,2602.710298059569,7.281403912846106
2.0175,1.000000000000514,0.001096608995938457,2637.791022620602,7.286468697358325
