t,norm,peak,PR,R_rms,finite,seed,member,backend
0.0,0.9999999403953552,0.718125581741333,3.774613645311898,3.0617371322932088,True,1,S,mlx
0.02,66.44039916992188,0.7207117080688477,8261.685488952005,15.895117327991096,True,1,S,mlx
0.04,131.88229370117188,0.7715557217597961,13069.412012707817,15.95420956236477,True,1,S,mlx
0.06,197.40911865234375,0.8691779971122742,14555.325278211798,15.97866471880612,True,1,S,mlx
0.08,262.71044921875,1.0619102716445923,15158.066594778473,15.97392759329009,True,1,S,mlx
0.1,327.6974792480469,1.1104165315628052,15577.566414094548,15.98100926819188,True,1,S,mlx
0.12,392.6609802246094,1.1464626789093018,15828.805462322822,15.982470552215343,True,1,S,mlx
0.14,457.9005126953125,1.0332096815109253,16020.94192026586,15.991807066099074,True,1,S,mlx
0.16,522.810546875,0.9983083009719849,16061.90888506413,15.986728441444242,True,1,S,mlx
0.18,587.0747680664062,0.9751609563827515,16162.590967677057,15.984805409061437,True,1,S,mlx
0.2,651.8175048828125,0.9195044636726379,16213.85931087024,15.985709936776555,True,1,S,mlx
0.22,715.6878662109375,0.9097313284873962,16261.26280727689,15.988391699996805,True,1,S,mlx
0.24,780.0263671875,0.9661162495613098,16274.891399217147,15.992266518522094,True,1,S,mlx
0.26,843.5891723632812,0.9725313782691956,16275.777301967979,15.999330837662592,True,1,S,mlx
0.28,907.8316040039062,0.8581914305686951,16312.293055250026,16.003394585315917,True,1,S,mlx
0.3,970.9964599609375,0.7220815420150757,16325.398740571361,16.003163352776312,True,1,S,mlx
0.32,1034.181884765625,0.5350981950759888,16347.834401275122,15.99942242524955,True,1,S,mlx
0.34,1097.548828125,0.5932780504226685,16359.018079496258,15.99916064387463,True,1,S,mlx
0.36,1160.420654296875,0.4912353456020355,16382.322259328568,15.999234305829772,True,1,S,mlx
0.38,1223.2650146484375,0.5281168818473816,16377.742741197999,16.00365417638718,True,1,S,mlx
0.4,1288.4302978515625,0.5097678899765015,16397.47446829218,16.00644495435168,True,1,S,mlx
0.42,1351.64208984375,0.5029927492141724,16398.03767644131,16.005527325391274,True,1,S,mlx
0.44,1414.21337890625,0.5597827434539795,16428.64263893797,16.002153666406873,True,1,S,mlx
0.46,1477.1851806640625,0.6344696283340454,16429.126255019346,16.00068954429127,True,1,S,mlx
0.48,1540.3795166015625,0.6041097640991211,16434.265524081304,16.000660388841087,True,1,S,mlx
0.5,1602.524169921875,0.7103959918022156,16413.476602412837,15.999182561026744,True,1,S,mlx
0.52,1664.62255859375,0.704246997833252,16399.039604113692,15.999974083241632,True,1,S,mlx
0.54,1726.5830078125,0.6683483719825745,16393.954495493457,16.00126942211049,True,1,S,mlx
0.56,1787.3582763671875,0.6556165218353271,16373.112137136462,16.000557069471146,True,1,S,mlx
0.58,1848.3504638671875,0.8152655363082886,16361.834065907102,15.999684575201854,True,1,S,mlx
0.6,1911.5579833984375,0.9890738129615784,16377.90845769937,16.000544659023625,True,1,S,mlx
0.62,1973.35888671875,0.945824921131134,16385.959996515867,15.999485148501273,True,1,S,mlx
0.64,2035.465576171875,0.7599296569824219,16379.369045689726,15.999406630973803,True,1,S,mlx
0.66,2096.8916015625,0.8492630124092102,16389.29065620354,16.000278412418105,True,1,S,mlx
0.68,2158.0458984375,0.8533791303634644,16395.810063591074,16.000930727214325,True,1,S,mlx
0.7000000000000001,2218.4013671875,0.8303530812263489,16377.379655042056,16.00036618998958,True,1,S,mlx
0.72,2279.57373046875,0.9059596657752991,16368.445334624475,15.999704751513105,True,1,S,mlx
0.74,2340.8291015625,0.9995058178901672,16329.35371496758,16.001643325305775,True,1,S,mlx
0.76,2401.8349609375,0.8848633170127869,16338.009587862789,16.0016938974544,True,1,S,mlx
0.78,2462.060302734375,0.9368435144424438,16349.546172423494,16.00682771925866,True,1,S,mlx
0.8,2524.18896484375,1.0292987823486328,16378.575880820874,16.009893396914748,True,1,S,mlx
0.8200000000000001,2585.234130859375,1.0542774200439453,16415.070702792247,16.010027230637636,True,1,S,mlx
0.84,2645.65185546875,1.01204514503479,16433.240602593123,16.01174541977296,True,1,S,mlx
0.86,2706.667724609375,0.9977960586547852,16413.751505264863,16.009146680736208,True,1,S,mlx
0.88,2767.4794921875,0.9963173270225525,16414.970365513553,16.007338459144677,True,1,S,mlx
0.9,2826.1025390625,1.051237940788269,16429.02494338842,16.006976128172493,True,1,S,mlx
0.92,2886.048095703125,1.1198586225509644,16427.60521209125,16.006856637592996,True,1,S,mlx
0.9400000000000001,2945.427978515625,1.1000593900680542,16428.48948214659,16.0067896512444,True,1,S,mlx
0.96,3003.474365234375,1.077384114265442,16427.626062256386,16.007370501350188,True,1,S,mlx
0.98,3064.10693359375,1.1693955659866333,16417.406259525855,16.006428687242888,True,1,S,mlx
1.0,3125.8076171875,1.1029610633850098,16425.44619360896,16.008996206014032,True,1,S,mlx
1.02,3186.432861328125,1.2085331678390503,16457.524426493776,16.011235736119662,True,1,S,mlx
1.04,3247.382568359375,1.120840311050415,16505.289094950178,16.01181370403543,True,1,S,mlx
1.06,3305.7177734375,1.1665672063827515,16510.68530749443,16.0088497851753,True,1,S,mlx
1.08,3365.6474609375,1.2601696252822876,16476.67427875727,16.00713744903618,True,1,S,mlx
1.1,3424.37744140625,1.3702301979064941,16475.781386346483,16.007354330705084,True,1,S,mlx
1.12,3485.43310546875,1.282775640487671,16460.09583736832,16.009579968379807,True,1,S,mlx
1.1400000000000001,3544.8125,1.29038667678833,16422.906554577097,16.010478864208974,True,1,S,mlx
1.16,3604.0048828125,1.3744186162948608,16429.162304230234,16.01095023473604,True,1,S,mlx
1.18,3660.9775390625,1.424306869506836,16446.5140144473,16.01339568086038,True,1,S,mlx
1.2,3721.4111328125,1.481885552406311,16471.76976740657,16.01196965953443,True,1,S,mlx
1.22,3780.49951171875,1.5831948518753052,16500.602538196534,16.013095807535507,True,1,S,mlx
1.24,3838.529296875,1.6966444253921509,16520.865761603352,16.011753849008393,True,1,S,mlx
1.26,3896.25048828125,1.4806207418441772,16517.934157967265,16.00908160600452,True,1,S,mlx
1.28,3952.827880859375,1.326289415359497,16501.10380058119,16.009852668004832,True,1,S,mlx
1.3,4008.5927734375,1.5791724920272827,16481.16606676876,16.009970465713096,True,1,S,mlx
1.32,4066.514892578125,1.5848639011383057,16450.816184364558,16.0079890300948,True,1,S,mlx
1.34,4126.72900390625,1.626932978630066,16441.787282929046,16.008628126194143,True,1,S,mlx
1.36,4183.9794921875,1.6294500827789307,16465.590504524997,16.006455347972825,True,1,S,mlx
1.3800000000000001,4238.78076171875,1.477369785308838,16490.50464200788,16.008032963686876,True,1,S,mlx
1.4000000000000001,4297.2646484375,1.5065504312515259,16514.81964870673,16.008791715608776,True,1,S,mlx
1.42,4354.83203125,1.469193696975708,16498.128117590946,16.00867032846053,True,1,S,mlx
1.44,4409.32373046875,1.473425269126892,16505.622000631873,16.0097462055397,True,1,S,mlx
1.46,4464.7158203125,1.6395665407180786,16518.767008098737,16.007728780832974,True,1,S,mlx
1.48,4520.05517578125,1.7065285444259644,16530.56846978436,16.006561388449413,True,1,S,mlx
1.5,4577.73828125,1.6357121467590332,16532.408721166346,16.007984470093596,True,1,S,mlx
1.52,4633.1650390625,1.6134895086288452,16528.37447521568,16.00741407090895,True,1,S,mlx
1.54,4688.943359375,1.8373061418533325,16536.43369540655,16.010475623307457,True,1,S,mlx
1.56,4744.77783203125,2.0204482078552246,16535.55556032855,16.01166895070796,True,1,S,mlx
1.58,4799.59130859375,2.256178617477417,16529.431192702796,16.00989296134012,True,1,S,mlx
1.6,4854.9169921875,2.15906023979187,16510.668645607715,16.00976419750198,True,1,S,mlx
1.62,4910.068359375,1.757380723953247,16511.549691038686,16.0105107526668,True,1,S,mlx
1.6400000000000001,4966.93359375,1.8354196548461914,16514.131585587056,16.010279922330987,True,1,S,mlx
1.6600000000000001,5023.97509765625,2.0658249855041504,16522.340598248677,16.01125939020553,True,1,S,mlx
