t,norm,peak,PR,R_rms,finite,seed,member,backend
1.56,4746.78125,1.672399878501892,16550.250925574994,15.991830307688122,True,0,S,mlx
1.58,4800.8984375,1.6963551044464111,16548.876708708256,15.988289659080896,True,0,S,mlx
1.6,4856.6337890625,1.8681880235671997,16534.975146394605,15.987291396140384,True,0,S,mlx
1.62,4909.69873046875,1.7553339004516602,16533.767842689052,15.987243101267941,True,0,S,mlx
1.6400000000000001,4965.7041015625,1.6513339281082153,16555.394441165427,15.985310990544802,True,0,S,mlx
1.6600000000000001,5020.2001953125,1.6674222946166992,16588.94471220584,15.983545694623064,True,0,S,mlx
1.68,5074.7822265625,1.7707390785217285,16600.063984713623,15.982749529712015,True,0,S,mlx
1.7,5130.9296875,1.9483168125152588,16604.572003806177,15.981562930418862,True,0,S,mlx
1.72,5188.19775390625,1.8780522346496582,16614.619860176696,15.979759318348322,True,0,S,mlx
1.74,5242.8701171875,2.028034210205078,16629.95348736633,15.982149224413947,True,0,S,mlx
1.76,5302.37890625,1.775930404663086,16635.428216573622,15.982956832971064,True,0,S,mlx
1.78,5356.13623046875,1.9145973920822144,16630.87552678117,15.982513711032501,True,0,S,mlx
1.8,5411.9140625,1.8793655633926392,16630.35373158236,15.983685397920409,True,0,S,mlx
1.82,5465.1962890625,1.9699366092681885,16630.299135039626,15.985467622246452,True,0,S,mlx
1.84,5519.404296875,1.9912359714508057,16630.217400421385,15.985653896651087,True,0,S,mlx
1.86,5570.2978515625,2.1037821769714355,16608.850694429755,15.986534042573183,True,0,S,mlx
1.8800000000000001,5624.5673828125,1.9974591732025146,16596.43783432576,15.987374996249685,True,0,S,mlx
1.9000000000000001,5678.623046875,1.7532001733779907,16606.435145624306,15.987463556446558,True,0,S,mlx
1.92,5731.67626953125,2.1917848587036133,16622.141699069987,15.987615435330541,True,0,S,mlx
1.94,5784.40234375,2.71394681930542,16615.375850360084,15.986694491448592,True,0,S,mlx
1.96,5836.63134765625,2.957003593444824,16620.596236178037,15.9876579801901,True,0,S,mlx
1.98,5890.95458984375,2.900803327560425,16623.968508928763,15.987645463776749,True,0,S,mlx
2.0,5946.076171875,2.3296282291412354,16667.423929945133,15.987447562906873,True,0,S,mlx
2.02,5998.2099609375,1.865898847579956,16686.55323741425,15.989717036277893,True,0,S,mlx
2.04,6053.859375,1.8754980564117432,16715.000291619985,15.990148425936747,True,0,S,mlx
2.06,6107.9033203125,1.92924964427948,16730.91784444818,15.990980597922578,True,0,S,mlx
2.08,6159.6240234375,2.0880513191223145,16735.665906879527,15.991360276353173,True,0,S,mlx
2.1,6214.265625,1.9794143438339233,16741.545684789202,15.99253757545509,True,0,S,mlx
2.12,6265.443359375,1.910136103630066,16760.151062343237,15.994141647282724,True,0,S,mlx
2.14,6318.93212890625,1.9755949974060059,16765.454697352154,15.993564389791787,True,0,S,mlx
2.16,6370.3505859375,2.1892526149749756,16774.068948284596,15.992290793331556,True,0,S,mlx
2.18,6422.5322265625,2.295133590698242,16772.870873136744,15.993982050679842,True,0,S,mlx
2.2,6472.1875,2.2954611778259277,16787.810775386177,15.994898964246005,True,0,S,mlx
2.22,6526.47412109375,2.110928535461426,16808.862651063097,15.993951645103564,True,0,S,mlx
2.24,6580.8212890625,2.252453327178955,16844.410168770108,15.992975139808902,True,0,S,mlx
2.2600000000000002,6633.92578125,2.654848098754883,16837.217243996616,15.992787798770888,True,0,S,mlx
2.2800000000000002,6686.96728515625,2.62845516204834,16838.643418615666,15.992670996361154,True,0,S,mlx
2.3000000000000003,6741.20263671875,2.415386915206909,16832.38427437052,15.992237354540817,True,0,S,mlx
2.32,6795.5302734375,2.516545534133911,16831.830248397586,15.991030006842864,True,0,S,mlx
2.34,6850.03125,2.5047383308410645,16834.60841476786,15.992493988787782,True,0,S,mlx
2.36,6903.76708984375,2.3041272163391113,16840.958076783805,15.993671708188023,True,0,S,mlx
2.38,6953.7431640625,2.492292881011963,16864.581809754454,15.992480788169319,True,0,S,mlx
2.4,7003.6357421875,2.2939717769622803,16890.546352237347,15.99220001768848,True,0,S,mlx
2.42,7057.43408203125,2.183206558227539,16921.695874464203,15.992457275016205,True,0,S,mlx
2.44,7106.09521484375,2.35332989692688,16951.98879952406,15.992142821325768,True,0,S,mlx
2.46,7157.66015625,2.305420160293579,16952.372904877506,15.99440401146748,True,0,S,mlx
2.48,7211.9609375,2.435828924179077,16927.80133433063,15.99528088082338,True,0,S,mlx
2.5,7260.1474609375,2.6795921325683594,16919.77998466057,15.994941264608734,True,0,S,mlx
2.52,7310.69482421875,2.4314489364624023,16936.2021930265,15.995216417028885,True,0,S,mlx
