t,norm,peak,PR,R_rms,finite,seed,member,backend
4.62,12100.578125,3.0687499046325684,18177.105991165678,16.015022019676245,True,0,A,mlx
4.64,12142.025390625,3.205611228942871,18169.465333001015,16.014907628646014,True,0,A,mlx
4.66,12185.0341796875,3.1564595699310303,18162.44350548941,16.0148541465737,True,0,A,mlx
4.68,12224.921875,2.908304452896118,18170.742579596114,16.015829743538557,True,0,A,mlx
4.7,12266.37890625,3.0879228115081787,18192.54671573608,16.017728654979138,True,0,A,mlx
4.72,12309.1875,2.898202657699585,18213.02325195926,16.018152340676384,True,0,A,mlx
4.74,12346.65234375,3.0458688735961914,18228.73692410468,16.020133999623493,True,0,A,mlx
4.76,12390.4453125,3.128972291946411,18272.0177833201,16.01852886673478,True,0,A,mlx
4.78,12429.37890625,2.9264039993286133,18305.783379862198,16.018320061457903,True,0,A,mlx
4.8,12468.92578125,3.0240814685821533,18308.170484778424,16.0192033279674,True,0,A,mlx
4.82,12509.609375,3.2534351348876953,18275.383793125824,16.018906604533974,True,0,A,mlx
4.84,12550.49609375,3.56292724609375,18243.714959513793,16.018804563747093,True,0,A,mlx
4.86,12585.978515625,3.5218987464904785,18268.328762042172,16.018511924688696,True,0,A,mlx
4.88,12623.32421875,3.23508620262146,18323.002146760005,16.019067373989742,True,0,A,mlx
4.9,12665.6611328125,3.1203222274780273,18373.76068463797,16.01892347175472,True,0,A,mlx
4.92,12704.6416015625,3.526036500930786,18400.56032305878,16.019337063328553,True,0,A,mlx
4.94,12745.15234375,3.0628833770751953,18397.53013880822,16.020508168242802,True,0,A,mlx
4.96,12785.03125,3.0958073139190674,18382.465187861817,16.01951266248836,True,0,A,mlx
4.98,12826.529296875,3.528867483139038,18380.971397637466,16.01931222442709,True,0,A,mlx
5.0,12864.63671875,3.2629895210266113,18385.626126870993,16.019773829752527,True,0,A,mlx
5.0200000000000005,12904.0078125,3.117075204849243,18385.910581437383,16.01888371631695,True,0,A,mlx
5.04,12945.873046875,3.1494076251983643,18375.082568472306,16.01948991577235,True,0,A,mlx
5.0600000000000005,12985.7109375,3.315232038497925,18371.510766828516,16.01839588515514,True,0,A,mlx
5.08,13025.8046875,3.790788173675537,18382.853954235616,16.017154055952158,True,0,A,mlx
5.1000000000000005,13067.087890625,3.4570086002349854,18406.87871067452,16.016816742109125,True,0,A,mlx
5.12,13106.232421875,3.3361077308654785,18437.028390471263,16.016851045098264,True,0,A,mlx
5.14,13147.30859375,3.523848533630371,18474.074647248897,16.016708472458884,True,0,A,mlx
5.16,13189.064453125,3.62839674949646,18500.357827505064,16.017393263724912,True,0,A,mlx
5.18,13228.0654296875,3.852149724960327,18521.847227622744,16.017191158510492,True,0,A,mlx
5.2,13269.044921875,3.112952947616577,18511.510828931907,16.01803378630625,True,0,A,mlx
5.22,13306.259765625,3.37617564201355,18498.16392829615,16.017983358798727,True,0,A,mlx
5.24,13344.7265625,3.3410983085632324,18495.566575680565,16.017169306768334,True,0,A,mlx
5.26,13382.990234375,3.24843430519104,18507.764597119723,16.016660123779197,True,0,A,mlx
5.28,13419.5234375,3.6417901515960693,18530.473300758862,16.016232946267877,True,0,A,mlx
5.3,13457.1689453125,3.3654074668884277,18536.405506096802,16.014800996204407,True,0,A,mlx
5.32,13493.6728515625,3.0824661254882812,18534.920871921317,16.01652429602938,True,0,A,mlx
5.34,13529.775390625,3.3132519721984863,18532.78757562828,16.01653060989422,True,0,A,mlx
5.36,13566.9951171875,3.5192313194274902,18541.657155457066,16.015328122976886,True,0,A,mlx
5.38,13604.060546875,3.2692112922668457,18561.8618345342,16.01447657253688,True,0,A,mlx
5.4,13640.001953125,3.3957347869873047,18574.71430171818,16.014511276938492,True,0,A,mlx
5.42,13675.76171875,3.4659080505371094,18566.628983174785,16.014850868401805,True,0,A,mlx
5.44,13714.33203125,3.4252114295959473,18577.925840169446,16.015363323138825,True,0,A,mlx
5.46,13752.0,3.322566509246826,18613.220875537703,16.015583175706197,True,0,A,mlx
5.48,13792.5107421875,3.3599421977996826,18639.387537351282,16.015591947102834,True,0,A,mlx
5.5,13826.669921875,3.5223166942596436,18649.000143232977,16.01462105412072,True,0,A,mlx
5.5200000000000005,13865.12890625,3.406080961227417,18646.06985252791,16.0147125944088,True,0,A,mlx
5.54,13903.544921875,3.4263503551483154,18654.414989658817,16.01519033465301,True,0,A,mlx
5.5600000000000005,13944.734375,3.886587619781494,18650.189383563506,16.015377726238384,True,0,A,mlx
5.58,13980.9677734375,3.3529951572418213,18642.450593041118,16.01517653489519,True,0,A,mlx
