t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,N,dx,dt,cell
2.1,6184.5179706089275,2.605515331758084,16721.26799455143,16.011828121411465,15.763882770434446,19.235384061671343,20.89258241577618,4.591202279512998,0.618636863584904,9.915651812892785,317.3008580125691,0.9999854604000051,0.6916703480073277,0.08653039159511165,0.001529757558485619,True,182,3.5155579368600023,1.7577789684300011,False,64,0.5,0.000625,N64_dt0q
2.2,6447.661021102364,2.419578274676525,16753.450411068465,16.01266792179703,15.763882770434446,19.235384061671343,20.89258241577618,7.404481760207955,0.6490893393181612,10.50470043544087,336.15041393410786,0.9999849897026378,0.6941838196106165,0.09238180004759543,0.0016751792686916173,True,444,4.732581702312375,2.3662908511561875,False,64,0.5,0.000625,N64_dt0q
2.3000000000000003,6707.446884718177,2.0201241851001632,16804.83024595022,16.009040368959425,15.75595125658873,19.235384061671343,20.89258241577618,6.133683308088618,0.6793667687250158,10.50470043544087,336.15041393410786,0.9999795568260451,0.6973075794725808,0.09840258734305359,0.0018298684149444105,True,1493,7.090176821146825,3.5450884105734124,False,64,0.5,0.000625,N64_dt0q
2.4,6966.315285735658,2.3333159701096995,16862.84826928603,16.009579922988046,15.748015748023622,19.241881404893856,20.89258241577618,4.990115445016406,0.709543209525779,10.50470043544087,336.15041393410786,0.9999785024890884,0.6996514386321302,0.10445754975967397,0.0019916474128309496,True,805,5.770796464133706,2.885398232066853,False,64,0.5,0.000625,N64_dt0q
2.5,7219.410310976689,2.8742265911281026,16890.20714767709,16.01489551932912,15.763882770434446,19.241881404893856,20.89258241577618,5.374781215961166,0.739391964902388,10.50470043544087,336.15041393410786,0.9999850933304264,0.7004768306219546,0.11041337291371192,0.0021583307294257403,True,235,3.828186472892078,1.914093236446039,False,64,0.5,0.000625,N64_dt0q
2.6,7473.009876292262,2.354388327468806,16954.73738365712,16.011676683223012,15.75595125658873,19.241881404893856,20.89258241577618,6.798270236678928,0.7691064222032233,10.50470043544087,336.15041393410786,0.9999834443984897,0.7028265845580995,0.11653996725668422,0.0023351295129628627,True,1080,6.364706507682331,3.1823532538411654,False,64,0.5,0.000625,N64_dt0q
2.7,7723.384116935435,2.7680100650524313,16998.865586937092,16.01552307394551,15.763882770434446,19.241881404893856,20.89258241577618,6.1192649068878895,0.7989214894701241,9.915651812892785,317.3008580125691,0.9999793293796861,0.703663152351777,0.1225751416004597,0.0025169937104711306,True,455,4.771346197986417,2.3856730989932085,False,64,0.5,0.000625,N64_dt0q
2.8000000000000003,7979.795165171963,2.8616767737710815,17077.198607551967,16.01457373025779,15.763882770434446,19.235384061671343,20.89258241577618,5.460169224222147,0.8288485021289299,9.915651812892785,317.3008580125691,0.9999783473395777,0.7069977621486084,0.12862584056000564,0.0027060663426885204,True,426,4.66774364778512,2.33387182389256,False,64,0.5,0.000625,N64_dt0q
2.9,8231.268853448397,2.6239515647196496,17115.285119557328,16.01473286741722,15.763882770434446,19.235384061671343,20.89258241577618,5.087953663705251,0.8587413417547544,9.52295273119406,304.7344873982099,0.9999794109651745,0.7062048320844381,0.13445613280544333,0.0028977227606962167,True,917,6.026894308345932,3.013447154172966,False,64,0.5,0.000625,N64_dt0q
3.0,8477.231404508826,2.4794392854808143,17168.48885267811,16.012041219533614,15.763882770434446,19.222382786741086,20.886598574205422,5.429986628551038,0.8883717487854419,10.50470043544087,336.15041393410786,0.9999805462809666,0.7092053074517661,0.1405079475422222,0.003101364798539146,True,1538,7.160707082159036,3.580353541079518,False,64,0.5,0.000625,N64_dt0q
3.1,8720.25588024646,2.652115557768128,17286.01221038939,16.01010925286357,15.75595125658873,19.222382786741086,20.89258241577618,5.0498539453436475,0.9178008913703761,9.915651812892785,317.3008580125691,0.99998404952058,0.712486626197106,0.14711683909114304,0.0033251742416749446,True,1108,6.419241534433428,3.209620767216714,False,64,0.5,0.000625,N64_dt0q
3.2,8958.44737063166,2.632006736268828,17318.795681197058,16.00776120664564,15.75595125658873,19.222382786741086,20.89258241577618,5.780840686045964,0.9470286738205533,10.50470043544087,336.15041393410786,0.9999820464371671,0.7112428679576019,0.15308590471875674,0.003542622182133063,True,1351,6.857864710223665,3.4289323551118325,False,64,0.5,0.000625,N64_dt0q
3.3000000000000003,9193.053193007585,2.675088705327784,17394.786836705007,16.0058774756599,15.75595125658873,19.222382786741086,20.89258241577618,5.643402786643976,0.9758174494283605,10.50470043544087,336.15041393410786,0.9999799393059807,0.7128726974078624,0.15944141737163856,0.0037773018474407125,True,1357,6.868001997278793,3.4340009986393967,False,64,0.5,0.000625,N64_dt0q
3.4,9434.222738468678,2.7064827883426164,17464.305137444248,16.005996488043174,15.75595125658873,19.235384061671343,20.886598574205422,5.524710604063337,1.004623062787339,10.50470043544087,336.15041393410786,0.9999742052705538,0.7142843212805351,0.16543037129436317,0.004011389509908171,True,1391,6.924889379553282,3.462444689776641,False,64,0.5,0.000625,N64_dt0q
3.5,9666.45795752242,2.7512041233179687,17494.591437945426,16.00200544224313,15.748015748023622,19.235384061671343,20.886598574205422,5.843167294025315,1.0334026021644283,9.915651812892785,317.3008580125691,0.9999736006379621,0.7144271205810816,0.17126752238269133,0.004249805353894149,True,1381,6.908254942728355,3.4541274713641776,False,64,0.5,0.000625,N64_dt0q
3.6,9901.640018227678,3.2734658202123055,17565.73442748303,15.998701701936056,15.75595125658873,19.222382786741086,20.886598574205422,6.224266113203414,1.0618632105871733,9.915651812892785,317.3008580125691,0.9999771160274056,0.7152057440263739,0.17728373126604924,0.0045009594204572555,True,484,4.870634987337829,2.4353174936689146,False,64,0.5,0.000625,N64_dt0q
3.7,10126.870453747117,3.1100598578913594,17649.295508878182,15.99868863154027,15.732132722552274,19.222382786741086,20.886598574205422,5.430873709176274,1.0901291460375244,9.915651812892785,317.3008580125691,0.9999713548435117,0.7167395636435065,0.1836898638596395,0.004770799806228518,True,809,5.780338931227419,2.8901694656137096,False,64,0.5,0.000625,N64_dt0q
3.8000000000000003,10343.87608876482,2.7542746236838633,17667.305149566568,15.996273704234836,15.732132722552274,19.222382786741086,20.89258241577618,6.05826673898769,1.1177575722405317,9.915651812892785,317.3008580125691,0.9999799360062098,0.7174868295673976,0.18958918123428392,0.0050364952263715745,True,2025,7.848358019407942,3.924179009703971,False,64,0.5,0.000625,N64_dt0q
3.9,10562.627136218227,2.962450950852108,17757.50825680938,15.995767373843712,15.732132722552274,19.222382786741086,20.89258241577618,5.828251142787095,1.1450330327552276,9.915651812892785,317.3008580125691,0.9999834548527053,0.7183591645033515,0.19606178888891787,0.00532679434529342,True,1330,6.822146017206677,3.4110730086033385,False,64,0.5,0.000625,N64_dt0q
4.0,10791.751653889834,3.146841651236549,17846.971068048046,15.992665126697341,15.732132722552274,19.215878850575635,20.886598574205422,5.869384528154793,1.1725587097763823,9.915651812892785,317.3008580125691,0.9999842230457161,0.7177892751680954,0.20204327118009577,0.005613157766177347,True,1003,6.209702220716626,3.104851110358313,False,64,0.5,0.000625,N64_dt0q
