t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,seed,N,dx,backend
0.0,0.9999999403953552,1.436251163482666,1.887306822655949,0.6117469882808411,0.5,0.7071067811865476,0.8660254037844386,0.0,0.0,0.2945243112740431,9.42477796076938,0.9988205432891846,0.0,0.0,0.0,True,1,0.6203504908994001,0.31017524544970004,True,17,64,0.5,mlx
0.1,327.86181640625,2.6649231910705566,14251.472673269267,15.96996736300933,15.724185193516387,19.215878850575635,20.886598574205422,3.945815906766802,0.011174859471290152,10.897399517139595,348.71678454846705,0.9999586939811707,0.1341278706992852,0.0006213804361689619,6.4164161030389565e-06,True,1,0.6203504908994001,0.31017524544970004,True,17,64,0.5,mlx
0.2,650.0687866210938,4.748476028442383,14791.111955591176,15.989066415028692,15.724185193516387,19.235384061671343,20.886598574205422,9.1341404017061,0.03475351181304455,10.897399517139595,348.71678454846705,0.9999626278877258,0.27530681107877214,0.0019405036963332212,2.057697477517048e-05,True,1,0.6203504908994001,0.31017524544970004,True,17,64,0.5,mlx
0.3,968.692138671875,4.145195007324219,15843.362505018344,15.991053156069402,15.724185193516387,19.215878850575635,20.886598574205422,12.479633592441678,0.06288969633370019,10.897399517139595,348.71678454846705,0.9999675750732422,0.3917795653555592,0.004031864591680803,4.3971691708918065e-05,True,1,0.6203504908994001,0.31017524544970004,True,17,64,0.5,mlx
0.4,1282.8367919921875,2.386974811553955,16250.26134568429,15.99104481579695,15.724185193516387,19.222382786741086,20.886598574205422,11.024485126137733,0.09279897419400673,10.897399517139595,348.71678454846705,0.9999681115150452,0.4596879154828732,0.006475811339548425,7.265607634997138e-05,True,1,0.6203504908994001,0.31017524544970004,True,17,64,0.5,mlx
0.5,1597.691650390625,1.331668496131897,16327.399548025585,15.99744367912906,15.732132722552274,19.222382786741086,20.886598574205422,8.054696737974883,0.12345702039447215,10.30835089459151,329.8672286269283,0.9999751448631287,0.504083011008338,0.009183723996839702,0.00010593124723287896,True,2,0.781592641796772,0.390796320898386,True,17,64,0.5,mlx
0.6,1910.4560546875,0.7156907916069031,16385.34943397774,15.997951742616333,15.732132722552274,19.222382786741086,20.886598574205422,4.280605224519968,0.15450914619381512,10.30835089459151,329.8672286269283,0.9999739527702332,0.5388789907664435,0.012247866889726634,0.0001451841595881096,True,560,5.113282717745438,2.556641358872719,False,17,64,0.5,mlx
0.7000000000000001,2215.40771484375,0.7968983054161072,16438.38344859476,16.003144540051156,15.732132722552274,19.222382786741086,20.886598574205422,2.175763140618801,0.18561360768768265,10.30835089459151,329.8672286269283,0.9999675750732422,0.5691557637136805,0.0157634269758702,0.00019199162345750608,True,687,5.473805680218355,2.7369028401091775,False,17,64,0.5,mlx
0.8,2521.5869140625,1.039260745048523,16420.609778195212,16.00019264680066,15.732132722552274,19.222382786741086,20.886598574205422,1.8771746962331235,0.21680824658067616,10.30835089459151,329.8672286269283,0.9999725222587585,0.5885529429168215,0.019483721227472325,0.00024384396461572057,True,297,4.138941422805501,2.0694707114027504,False,17,64,0.5,mlx
0.9,2823.886962890625,1.1602954864501953,16327.378865291812,16.000640186671205,15.732132722552274,19.222382786741086,20.886598574205422,2.0350173248909416,0.24820751320949624,10.897399517139595,348.71678454846705,0.9999747276306152,0.6050642518178131,0.023402855792211227,0.00030090955887942085,True,345,4.350877227410777,2.1754386137053885,False,17,64,0.5,mlx
1.0,3130.626953125,1.2611186504364014,16420.919025775427,15.997988191343815,15.732132722552274,19.222382786741086,20.886598574205422,2.4307080656290054,0.2799169491155027,10.701049976290232,342.4335992412874,0.9999812245368958,0.6218442158999222,0.02774019715118128,0.00036638632605938464,True,361,4.417123386478916,2.208561693239458,False,17,64,0.5,mlx
1.1,3421.576904296875,1.865851879119873,16346.477168852476,15.999781504077278,15.748015748023622,19.222382786741086,20.886598574205422,2.977217019256204,0.3114170784979593,10.30835089459151,329.8672286269283,0.9999827742576599,0.633027761400954,0.032236513664236646,0.0004373847525850383,True,44,2.1900533228654027,1.0950266614327013,False,17,64,0.5,mlx
1.2,3713.550048828125,1.652772068977356,16399.34157865624,16.00132540505976,15.748015748023622,19.222382786741086,20.886598574205422,3.9936937337741254,0.3425873503420247,10.30835089459151,329.8672286269283,0.9999793767929077,0.6451391622300419,0.037104720264912065,0.0005171222848861477,True,186,3.5411265292993765,1.7705632646496883,False,17,64,0.5,mlx
1.3,4002.597412109375,1.4129259586334229,16419.6346429176,16.003582826114055,15.75595125658873,19.222382786741086,20.886598574205422,3.712089514546096,0.37389144026775367,10.30835089459151,329.8672286269283,0.9999735951423645,0.6527295698484494,0.04206330757686546,0.0006021940045322109,True,778,5.705543172159263,2.8527715860796317,False,17,64,0.5,mlx
1.4000000000000001,4290.37841796875,1.939622163772583,16470.50270717489,16.00430028658976,15.763882770434446,19.235384061671343,20.886598574205422,3.645326961763203,0.40518575644262683,10.30835089459151,329.8672286269283,0.9999790787696838,0.6612832123255771,0.047232168759289664,0.0006945062940958693,True,131,3.15060696517646,1.57530348258823,False,17,64,0.5,mlx
1.5,4579.814453125,1.6500850915908813,16439.479175292443,16.00491252369744,15.75595125658873,19.222382786741086,20.89258241577618,4.001758871600032,0.4365390446208264,10.897399517139595,348.71678454846705,0.9999785423278809,0.6637914159241742,0.05219478972265292,0.0007881318968536805,True,694,5.492334177292788,2.746167088646394,False,17,64,0.5,mlx
1.6,4858.609375,1.7321465015411377,16531.075381055547,16.00345586357743,15.75595125658873,19.222382786741086,20.89258241577618,4.001405052281916,0.4678212480316558,10.30835089459151,329.8672286269283,0.9999853372573853,0.6732697431499589,0.05785246078143742,0.000896897657657288,True,683,5.4631614031298295,2.7315807015649147,False,17,64,0.5,mlx
1.7,5137.9892578125,1.6602674722671509,16576.215013430923,16.010356051834975,15.763882770434446,19.222382786741086,20.89258241577618,4.282281355559826,0.4990197917012606,10.30835089459151,329.8672286269283,0.9999844431877136,0.6777841073190414,0.06338979951416512,0.0010088837167862603,True,1180,6.555378906363477,3.2776894531817384,False,17,64,0.5,mlx
1.8,5410.1318359375,1.8533090353012085,16615.699650500548,16.011346932284585,15.75595125658873,19.241881404893856,20.89258241577618,4.373723481781781,0.5298485339716037,10.30835089459151,329.8672286269283,0.9999883770942688,0.6821014134670096,0.06909657177097667,0.0011288633339147332,True,806,5.773185039101876,2.886592519550938,False,17,64,0.5,mlx
1.9000000000000001,5681.49951171875,1.8857897520065308,16692.56164742267,16.010221529646284,15.75595125658873,19.241881404893856,20.89258241577618,4.024305599927902,0.5606497079384206,10.30835089459151,329.8672286269283,0.9999885559082031,0.6874747496682106,0.07499676795753096,0.0012575797057496772,True,939,6.074711552133303,3.0373557760666516,False,17,64,0.5,mlx
2.0,5946.34423828125,2.132591962814331,16702.363617986684,16.00880001486334,15.75595125658873,19.241881404893856,20.89258241577618,4.353086429089307,0.5912299209937613,10.701049976290232,342.4335992412874,0.9999865293502808,0.6897800180781151,0.08076733935260605,0.0013898398774722192,True,579,5.170469549883058,2.585234774941529,False,17,64,0.5,mlx
2.1,6212.8994140625,2.286874294281006,16709.527927345986,16.009080239072922,15.732132722552274,19.241881404893856,20.89258241577618,4.823799247294664,0.6218461575659322,10.701049976290232,342.4335992412874,0.999987006187439,0.6931321940149854,0.0864719451910541,0.0015265409890285722,True,471,4.826631015183052,2.413315507591526,False,17,64,0.5,mlx
2.2,6475.34619140625,2.179126739501953,16777.974595599168,16.007152671242995,15.732132722552274,19.241881404893856,20.904544960366874,5.346787333674729,0.6520128377523225,9.915651812892785,317.3008580125691,0.9999850988388062,0.6964628120487907,0.09255892952391373,0.0016761365162782154,True,818,5.801695057222304,2.900847528611152,False,17,64,0.5,mlx
2.3000000000000003,6738.4794921875,2.1728134155273438,16833.29175680981,16.008021302729183,15.75595125658873,19.241881404893856,20.898564544006366,4.93504927046597,0.682508851554377,10.30835089459151,329.8672286269283,0.9999927282333374,0.6987750242334229,0.09853628768399074,0.001830068892159232,True,1045,6.295195575277167,3.1475977876385834,False,17,64,0.5,mlx
2.4,6995.96484375,2.769695281982422,16931.760829215524,16.006226193762558,15.748015748023622,19.241881404893856,20.904544960366874,5.587754883617163,0.712604075827896,10.897399517139595,348.71678454846705,0.9999914765357971,0.702194680641623,0.10489216587752218,0.0019977988006920923,True,224,3.767498918725543,1.8837494593627715,False,17,64,0.5,mlx
2.5,7247.02197265625,2.5413870811462402,16898.028214756105,16.00784087230517,15.75595125658873,19.241881404893856,20.904544960366874,5.1733886081725355,0.7426472434888326,10.897399517139595,348.71678454846705,0.9999876022338867,0.7024581259234762,0.11056905579780102,0.002159129002319639,True,576,5.161524082968597,2.5807620414842987,False,17,64,0.5,mlx
