t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,seed,N,dx,backend
0.0,0.9999999403953552,1.436251163482666,1.887306822655949,0.6117469882808411,0.5,0.7071067811865476,0.8660254037844386,0.0,0.0,0.2945243112740431,9.42477796076938,0.9988205432891846,0.0,0.0,0.0,True,1,0.6203504908994001,0.31017524544970004,True,13,64,0.5,mlx
0.1,327.3165588378906,2.648923635482788,14273.364943501907,15.964878570164675,15.724185193516387,19.20286436967152,20.886598574205422,3.8308570861816404,0.011184260695094397,10.897399517139595,348.71678454846705,0.9999806880950928,0.1337399452140426,0.0006182825818898868,6.383724635937359e-06,True,1,0.6203504908994001,0.31017524544970004,True,13,64,0.5,mlx
0.2,652.3780517578125,5.238064289093018,14497.078378259086,15.984407495087888,15.724185193516387,19.215878850575635,20.89258241577618,10.064412522129714,0.034881698598783775,10.897399517139595,348.71678454846705,0.999969482421875,0.27653160906807633,0.0019384302657692554,2.0547901786353834e-05,True,1,0.6203504908994001,0.31017524544970004,True,13,64,0.5,mlx
0.3,972.9403686523438,3.5908708572387695,15943.982566475084,15.984063783317653,15.724185193516387,19.222382786741086,20.89258241577618,12.350401788204909,0.0631824566926325,0.4908738521234052,15.707963267948966,0.999976396560669,0.3950184521167939,0.004079794020540104,4.450008381605682e-05,True,1,0.6203504908994001,0.31017524544970004,True,13,64,0.5,mlx
0.4,1288.1383056640625,1.216511845588684,16333.322409035385,15.979817132706016,15.724185193516387,19.222382786741086,20.89258241577618,9.283908659219742,0.0931776299270394,0.4908738521234052,15.707963267948966,0.9999825358390808,0.4575752901354946,0.006469137414800051,7.260653870624875e-05,True,1,0.6203504908994001,0.31017524544970004,True,13,64,0.5,mlx
0.5,1597.5069580078125,0.65988689661026,16385.37387055102,15.98940104228291,15.732132722552274,19.222382786741086,20.89258241577618,4.431260437518358,0.1237479924218041,10.701049976290232,342.4335992412874,0.9999854564666748,0.504147930815504,0.009176471995466362,0.00010586685979354103,True,305,4.175774873127261,2.0878874365636304,False,13,64,0.5,mlx
0.6,1904.4349365234375,0.7053332924842834,16433.88304103782,15.993625938605353,15.748015748023622,19.222382786741086,20.89258241577618,2.069255995750427,0.15439849778583764,10.701049976290232,342.4335992412874,0.9999873638153076,0.5419387374551058,0.012312710928178013,0.00014595376771473466,True,593,5.211811438304475,2.6059057191522377,False,13,64,0.5,mlx
0.7000000000000001,2209.1220703125,0.9880117177963257,16422.830236099984,15.99314495856957,15.732132722552274,19.215878850575635,20.89258241577618,1.5752620974555611,0.18520910662749698,0.2945243112740431,9.42477796076938,0.9999723434448242,0.5688920090583046,0.015775541270773207,0.0001921530464504353,True,167,3.4161947475397194,1.7080973737698597,False,13,64,0.5,mlx
0.8,2512.624755859375,1.029693841934204,16351.937766355675,16.000564962994268,15.748015748023622,19.222382786741086,20.89258241577618,1.807406233018264,0.21630576908742344,10.30835089459151,329.8672286269283,0.9999738335609436,0.5892027980628747,0.0194740363735843,0.00024372211720315794,True,321,4.247553010740577,2.1237765053702886,False,13,64,0.5,mlx
0.9,2810.9814453125,1.0469732284545898,16383.362809062783,15.995543424278631,15.732132722552274,19.222382786741086,20.89258241577618,2.784284052159637,0.2473778974542406,10.897399517139595,348.71678454846705,0.9999762773513794,0.6092349154459091,0.02361510706126761,0.0003036533017148735,True,597,5.2235037073023385,2.6117518536511692,False,13,64,0.5,mlx
