t,planted,peak,glue_in,glue_out,res_in,res_out
1.35,True,1.4898096323013306,0.7469081331597811,0.716390955391959,0.06380873173475266,0.06258934736251831
1.355,True,1.512457013130188,0.7417362924155148,0.716349578197075,0.06376812607049942,0.06278829276561737
1.36,True,1.466636061668396,0.7380049064388989,0.7163062096841651,0.0639202818274498,0.06304623931646347
1.365,True,1.432612419128418,0.7346883921331425,0.7160670227257626,0.06446556001901627,0.06328105926513672
1.37,True,1.4128378629684448,0.7279956524354046,0.7161296530421821,0.06507240980863571,0.0634794533252716
1.375,True,1.4075900316238403,0.7200350843358652,0.7160775086740135,0.06598052382469177,0.06368092447519302
1.3800000000000001,True,1.4377042055130005,0.7151453453197835,0.7162809640645245,0.0663338229060173,0.06384099274873734
1.385,True,1.5766665935516357,0.7092859986772938,0.7163284420137096,0.06693985313177109,0.06403427571058273
1.3900000000000001,True,1.6095967292785645,0.7059005757395198,0.7166371733352734,0.06740549951791763,0.06423427909612656
1.395,True,1.6176475286483765,0.6993552098264566,0.7164139091769544,0.06778131425380707,0.06447550654411316
1.4000000000000001,True,1.6285042762756348,0.6967101723652795,0.716154776160494,0.06852943450212479,0.06468307971954346
1.405,True,1.7094905376434326,0.6948366095498806,0.7159391403204352,0.06896976381540298,0.0649045780301094
1.41,True,1.67250657081604,0.69188259073354,0.7157602137435197,0.0695146843791008,0.06511686742305756
1.415,True,1.6179841756820679,0.6904377675506934,0.715566211313905,0.07023420929908752,0.06535103917121887
1.42,True,1.6192593574523926,0.6944387900073932,0.7154208004499109,0.0705631822347641,0.06554462015628815
1.425,True,1.6618320941925049,0.6933736818261134,0.7153837061446081,0.07104015350341797,0.06575733423233032
1.43,True,1.803929328918457,0.6954943123004987,0.7152720707546844,0.07172796875238419,0.06600482016801834
1.435,True,1.821626901626587,0.6961074109241785,0.7151333290613795,0.07203999161720276,0.06622497737407684
1.44,True,1.858569860458374,0.701016865715957,0.7147942768901865,0.07251964509487152,0.0664287731051445
1.445,True,2.017329692840576,0.7043006630721376,0.7145025189212909,0.07271964102983475,0.06669046729803085
1.45,True,2.10068416595459,0.7082327931929967,0.7144115446805546,0.07275756448507309,0.06691164523363113
1.455,True,2.0768048763275146,0.7104513545248566,0.7142367995953748,0.07301274687051773,0.06718023121356964
1.46,True,2.0844316482543945,0.7119782701851326,0.7143042661388057,0.07320865988731384,0.06742467731237411
1.465,True,2.113361120223999,0.7124531590920596,0.7142909741171702,0.07310695201158524,0.06764337420463562
1.47,True,2.0426318645477295,0.7151047799383674,0.7141808430331699,0.07289847731590271,0.06785348802804947
1.475,True,2.0052552223205566,0.717447890077151,0.7142447684583753,0.07324060052633286,0.06810472160577774
1.48,True,1.9024487733840942,0.7184977818488484,0.7143789566799602,0.07365401834249496,0.06830669194459915
1.485,True,1.7253202199935913,0.7220864288638695,0.714408637801972,0.07332490384578705,0.06852300465106964
1.49,True,1.684725046157837,0.7273458757754476,0.7142802440427608,0.07280103117227554,0.0687519758939743
1.495,True,1.594313383102417,0.7308725616726284,0.7145081181377654,0.07231078296899796,0.0689501017332077
1.5,True,1.6420420408248901,0.7338405743011567,0.7148628523328988,0.07235931605100632,0.06913928687572479
1.5050000000000001,True,1.7554444074630737,0.7335812033598121,0.7146220378684615,0.0719313845038414,0.06938816606998444
1.51,True,1.7281900644302368,0.7348459462656286,0.7146680271001893,0.07178916782140732,0.06959027051925659
1.5150000000000001,True,1.6979931592941284,0.7404766153101943,0.7145817573639457,0.07195506989955902,0.06982023268938065
1.52,True,1.6382732391357422,0.7409139956917222,0.7150000451834053,0.07214970141649246,0.0700245127081871
1.5250000000000001,True,1.576871633529663,0.7447684272927294,0.7151095229753986,0.07150941342115402,0.07026849687099457
1.53,True,1.5754965543746948,0.7439981938152512,0.7151160450219852,0.07199166715145111,0.07044464349746704
1.5350000000000001,True,1.5590498447418213,0.7424340609043276,0.7149328004057366,0.07244677096605301,0.07066386193037033
1.54,True,1.543290376663208,0.7421480657971222,0.7148958355507626,0.07278718799352646,0.07087690383195877
1.545,True,1.505549430847168,0.7392427779505202,0.7149440387063333,0.07241240888834,0.07109107077121735
1.55,True,1.5379160642623901,0.7345645954123793,0.7147082443955409,0.07262542843818665,0.07132260501384735
1.555,True,1.5963629484176636,0.7297784319205314,0.7145929737695257,0.07305525243282318,0.0715194121003151
1.56,True,1.6719584465026855,0.7240381279849861,0.7142670279667105,0.07346142828464508,0.07175735384225845
1.565,True,1.6997442245483398,0.7181527499895968,0.714112972553101,0.07445484399795532,0.07197694480419159
1.57,True,1.6687836647033691,0.7126971897187149,0.713799728245265,0.07516048848628998,0.0721888542175293
1.575,True,1.6810652017593384,0.7095377343931466,0.7139457940937973,0.07543282210826874,0.0723586454987526
1.58,True,1.695332646369934,0.7075433161993552,0.7138184589967508,0.07550399005413055,0.0725674033164978
1.585,True,1.7138155698776245,0.7033229962913844,0.71346452958957,0.07621586322784424,0.07278759777545929
1.59,True,1.7354211807250977,0.7037214325370708,0.7131971224457626,0.07695861905813217,0.07301697880029678
1.595,True,1.830047607421875,0.7049724065910548,0.7130730069595662,0.0770142525434494,0.07323026657104492
1.6,True,1.8678970336914062,0.7056956410969777,0.7131873021968596,0.07762258499860764,0.07346253842115402
1.605,True,1.9226229190826416,0.7062231010718389,0.7131963924217253,0.0783756822347641,0.07372362166643143
1.61,True,1.8615041971206665,0.7097623264395646,0.7133442349638497,0.07886447012424469,0.07392626255750656
1.615,True,1.8037422895431519,0.7124798433915802,0.7132026557541664,0.07919087260961533,0.07416344434022903
1.62,True,1.7548487186431885,0.7150031100299765,0.7132221248224995,0.07943461835384369,0.07435191422700882
1.625,True,1.6324418783187866,0.7164766201085369,0.7133887035776763,0.07954372465610504,0.0745265856385231
1.6300000000000001,True,1.6295390129089355,0.7184422615250255,0.7131555971635989,0.07924067974090576,0.07473650574684143
1.635,True,1.6749454736709595,0.7223529654279,0.7130985082125447,0.07890202105045319,0.07493573427200317
1.6400000000000001,True,1.6516952514648438,0.7233866278324322,0.7130304187984982,0.0784497782588005,0.07514449954032898
1.645,True,1.7059885263442993,0.7245077912777125,0.7126358534313065,0.07814103364944458,0.07536739110946655
1.6500000000000001,True,1.7105212211608887,0.7248129677809475,0.7121513640460566,0.07822685688734055,0.07559188455343246
1.655,True,1.706687092781067,0.7237887572371741,0.7118905183020497,0.07823027670383453,0.07576699554920197
1.6600000000000001,True,1.6654078960418701,0.721447883290446,0.7115866398997903,0.07873229682445526,0.07596292346715927
1.665,True,1.7158468961715698,0.7179246704797233,0.7113295952876825,0.07927487045526505,0.07618522644042969
1.67,True,1.6930452585220337,0.713595518068717,0.7110357879402034,0.07983801513910294,0.07643695920705795
1.675,True,1.7525362968444824,0.7096430973855388,0.710702114878345,0.08029742538928986,0.07668082416057587
1.68,True,1.7653181552886963,0.70754368805762,0.7105345977522481,0.0807250440120697,0.07689642906188965
1.685,True,1.8107924461364746,0.7040822634972986,0.7102528800407929,0.08104658126831055,0.07717346400022507
1.69,True,1.8593991994857788,0.7035666906368243,0.7100166203062916,0.08124585449695587,0.07741162180900574
1.695,True,1.8334834575653076,0.7007267507346084,0.709987438008071,0.08188430219888687,0.07761625945568085
1.7,True,1.9488539695739746,0.7015715326937384,0.7098632948268089,0.08224894106388092,0.07788223773241043
1.705,True,1.9396167993545532,0.7006054595132966,0.7099612802349147,0.08303450047969818,0.07810010015964508
1.71,True,1.9281867742538452,0.7060870015336038,0.7098875456230639,0.08313820511102676,0.07834241539239883
1.715,True,1.8482145071029663,0.708332525873378,0.7099606631110406,0.08347605168819427,0.07856946438550949
1.72,True,1.8630287647247314,0.7133031236374247,0.7099089232591389,0.08439899981021881,0.07875964790582657
1.725,True,1.9509947299957275,0.717054396923222,0.7100100724820242,0.0842638835310936,0.07897605746984482
1.73,True,1.9537644386291504,0.7211299607950549,0.7098967304132623,0.08404519408941269,0.07918140292167664
1.735,True,2.003683567047119,0.7261108199939714,0.7099129717623588,0.0838117003440857,0.07938320934772491
1.74,True,2.000839948654175,0.7334751497704007,0.7097676475201067,0.0837949737906456,0.07957689464092255
1.745,True,1.8772521018981934,0.7392653172765211,0.7096242451115671,0.08377033472061157,0.07981480658054352
1.75,True,1.7702457904815674,0.742228777007575,0.7096003028538829,0.08382867276668549,0.08005588501691818
1.7550000000000001,True,1.784582495689392,0.7463317648487546,0.7096745135860781,0.0835961401462555,0.08031059056520462
1.76,True,1.7979602813720703,0.7506821103693885,0.7098017336835447,0.08308848738670349,0.08052454143762589
1.7650000000000001,True,1.7781933546066284,0.7540900996101171,0.7097407002653277,0.08292217552661896,0.08070158213376999
1.77,True,1.7943986654281616,0.7532708079468108,0.7096845179439523,0.08300503343343735,0.08093616366386414
1.7750000000000001,True,1.8328310251235962,0.7536495366066064,0.7097409236253183,0.08286596089601517,0.08118049055337906
1.78,True,1.912950873374939,0.7515848176041976,0.7097294690185554,0.08251704275608063,0.08140411227941513
1.7850000000000001,True,1.8811898231506348,0.75058692021007,0.7099009885853498,0.08208785951137543,0.08159173280000687
1.79,True,1.911421775817871,0.7459180120428446,0.7096148891149504,0.08230441063642502,0.08182184398174286
1.795,True,1.9298381805419922,0.7439985942264136,0.7094023688537168,0.0821802169084549,0.08204033970832825
1.8,True,1.879225730895996,0.7412515837187112,0.7093905632101841,0.08260870724916458,0.08224529772996902
1.805,True,1.8397631645202637,0.7358836317434927,0.7093280159569668,0.0831213891506195,0.08244854211807251
1.81,True,1.9429988861083984,0.7315553713704068,0.7093547257721393,0.08330835402011871,0.0826406329870224
1.815,True,1.948366403579712,0.728515383030854,0.7094085884438167,0.08350036293268204,0.08281449228525162
1.82,True,1.9547723531723022,0.7217809909551925,0.7093349434027981,0.08377805352210999,0.08303577452898026
1.825,True,2.026693105697632,0.7163130679767478,0.7093182331992687,0.08439572900533676,0.08322959393262863
1.83,True,2.0253689289093018,0.7150478197588057,0.7088930551666406,0.0849081352353096,0.08348849415779114
1.835,True,1.980827808380127,0.7117798918162448,0.7088307454549844,0.08525533974170685,0.08372490853071213
1.84,True,1.9807614088058472,0.7085026482040941,0.7088010001975487,0.08539093285799026,0.08395753800868988
1.845,True,2.058398723602295,0.706160810862923,0.7087892191893831,0.08562488853931427,0.08416089415550232
1.85,True,2.0775599479675293,0.7025877065390752,0.7084426591398307,0.08626005053520203,0.08442383259534836
1.855,True,2.0629208087921143,0.7008068344016432,0.7081909048977639,0.08683763444423676,0.08466319739818573
1.86,True,2.099838972091675,0.6966809167528205,0.7083288741173075,0.0874883234500885,0.08493747562170029
1.865,True,2.1272974014282227,0.6967628067953809,0.7085084893253035,0.08770285546779633,0.08514725416898727
1.87,True,2.0687198638916016,0.6915046594396314,0.7088394817359723,0.08844912797212601,0.08532515168190002
1.875,True,2.0245580673217773,0.6873684223582733,0.7089441039916591,0.08872929960489273,0.08550834655761719
1.8800000000000001,True,1.9963425397872925,0.6825440943582319,0.7089223635729921,0.08886532485485077,0.08573631942272186
1.885,True,1.8978315591812134,0.6795695559471355,0.7093467648049322,0.08890113234519958,0.08590801805257797
1.8900000000000001,True,1.8553235530853271,0.6756520953513678,0.709429833467975,0.08932039886713028,0.0860675647854805
1.895,True,1.8327500820159912,0.6696025111209613,0.7095506387648911,0.08946676552295685,0.08627080172300339
1.9000000000000001,True,1.7471461296081543,0.6700069320509844,0.7096263383843826,0.08918711543083191,0.08644405752420425
1.905,True,1.8100285530090332,0.6696229117830259,0.7099370961092403,0.08944747596979141,0.08661878854036331
1.9100000000000001,True,1.9591128826141357,0.6681937358063961,0.7099716373770277,0.08985728770494461,0.08678394556045532
1.915,True,2.1220321655273438,0.6675707791087088,0.7098152789890774,0.09003105014562607,0.08698485046625137
1.92,True,2.191243886947632,0.6652588494934263,0.7096995208560257,0.09067922830581665,0.08721084147691727
1.925,True,2.389418601989746,0.6660093459983116,0.709654110985951,0.09054701775312424,0.08735531568527222
1.93,True,2.5837957859039307,0.6678785492837995,0.7094102636975553,0.09080997854471207,0.08758556097745895
1.935,True,2.690962314605713,0.6696399399921333,0.7093052256656182,0.09043379873037338,0.08780095726251602
1.94,True,2.7130470275878906,0.672797901695288,0.7089382558433837,0.09063943475484848,0.08804575353860855
1.945,True,2.7658822536468506,0.6735836621760328,0.7089813481089255,0.09066228568553925,0.08823031932115555
1.95,True,2.8851077556610107,0.6732669116315729,0.7089270285129651,0.09096571058034897,0.08845211565494537
1.955,True,2.95326566696167,0.6737207478282532,0.708948373814932,0.09146226942539215,0.08866258710622787
1.96,True,2.9563000202178955,0.6752819168854792,0.7088960942079332,0.09163004904985428,0.08887636661529541
1.965,True,2.9656054973602295,0.6759435859771508,0.7088864903432046,0.09188500791788101,0.08909810334444046
1.97,True,2.90311598777771,0.67565709614614,0.7086461541048009,0.0922037735581398,0.0893298089504242
1.975,True,2.966195583343506,0.6763583780863038,0.7085690666103264,0.0928165540099144,0.0895417258143425
1.98,True,2.900646924972534,0.6758636481230974,0.708778749102863,0.09306523203849792,0.08970620483160019
1.985,True,2.801912784576416,0.6761940683731568,0.7088689836845515,0.09343278408050537,0.08991947025060654
1.99,True,2.6128413677215576,0.6777161076805001,0.7088348069996997,0.09377888590097427,0.09006483852863312
1.995,True,2.419829845428467,0.6763044535483754,0.7088632335157335,0.0946747288107872,0.09021250158548355
2.0,True,2.329829454421997,0.6789731420898634,0.7087409366889116,0.09476689249277115,0.09035705029964447
