t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,N,dx,dt,cell
2.1,6214.697942525269,1.9604761029769728,16744.567798937293,16.016066315918366,15.75595125658873,19.241881404893856,20.910523666326483,5.586353244908354,0.6218531190167292,10.701049976290232,342.4335992412874,0.999973078353429,0.6926419647720404,0.0866875712659398,0.0015311703971511955,True,1228,6.643086679219118,3.321543339609559,False,64,0.5,0.00125,N64_dt0h
2.2,6477.121614661703,2.5777438774611054,16806.936769795495,16.015219183001896,15.748015748023622,19.241881404893856,20.910523666326483,4.889198644270707,0.6522272267185639,10.30835089459151,329.8672286269283,0.9999789957883173,0.6971542822763542,0.09275993695795458,0.0016806760082092949,True,250,3.90796320898386,1.95398160449193,False,64,0.5,0.00125,N64_dt0h
2.3000000000000003,6738.957083282447,2.3252471050394528,16820.806582907448,16.009937302052382,15.732132722552274,19.241881404893856,20.904544960366874,5.175710056037934,0.6825051635015068,10.30835089459151,329.8672286269283,0.9999777523219525,0.6968892283398987,0.09853539518217094,0.0018310987531202,True,662,5.406586139613128,2.703293069806564,False,64,0.5,0.00125,N64_dt0h
2.4,7002.987389518383,2.702768973156019,16910.553596677106,16.009760061134997,15.748015748023622,19.241881404893856,20.904544960366874,4.927369576334848,0.7129126579483698,9.719302272043423,311.01767270538954,0.9999804035920704,0.7001357159995978,0.10465406819004092,0.0019942381943675483,True,278,4.048729190665098,2.024364595332549,False,64,0.5,0.00125,N64_dt0h
2.5,7253.431614958306,2.593967099420369,16937.92570953363,16.01184125573378,15.748015748023622,19.241881404893856,20.898564544006366,5.814811390077702,0.7430225148056763,9.719302272043423,311.01767270538954,0.9999825319402517,0.702540748895421,0.11074627231034295,0.002163612123558321,True,469,4.819789572965278,2.409894786482639,False,64,0.5,0.00125,N64_dt0h
2.6,7511.081348772968,2.431642151756525,17011.902726847453,16.007966138408086,15.732132722552274,19.235384061671343,20.89258241577618,5.49171260115494,0.7728523675535963,10.701049976290232,342.4335992412874,0.9999833038942958,0.7044515353426669,0.11686170107482367,0.002340320193159191,True,889,5.964916710417761,2.9824583552088804,False,64,0.5,0.00125,N64_dt0h
2.7,7762.118272378624,2.5240881855160344,17046.248796357057,16.007202136456335,15.732132722552274,19.235384061671343,20.89258241577618,5.239428119476214,0.8028691826911303,9.719302272043423,311.01767270538954,0.9999887204369289,0.7054374433251244,0.12284392753206075,0.0025213419472532,True,870,5.922115607074863,2.9610578035374315,False,64,0.5,0.00125,N64_dt0h
2.8000000000000003,8012.747297627615,2.6949467730587684,17093.390606371744,16.004878850656404,15.732132722552274,19.222382786741086,20.89258241577618,5.958115705701853,0.8325894630433931,10.701049976290232,342.4335992412874,0.9999883538753874,0.707114467910695,0.12885100715446662,0.002709970875592844,True,670,5.428277790736337,2.7141388953681687,False,64,0.5,0.00125,N64_dt0h
2.9,8262.797749702355,2.4771463877639777,17181.083478960747,16.006137784059586,15.732132722552274,19.222382786741086,20.89258241577618,5.7186230163493175,0.8622752476427381,10.30835089459151,329.8672286269283,0.9999925158401787,0.7088826417277235,0.13511321975258428,0.0029113875269892674,True,1262,6.703839095340082,3.351919547670041,False,64,0.5,0.00125,N64_dt0h
3.0,8516.952633252993,3.078632438675009,17181.217329746018,16.0022058845018,15.732132722552274,19.222382786741086,20.886598574205422,5.962115707745843,0.8922644100460522,10.30835089459151,329.8672286269283,0.9999918277499116,0.7082390345410141,0.140507588484216,0.003100910517446601,True,354,4.388386640193328,2.194193320096664,False,64,0.5,0.00125,N64_dt0h
3.1,8750.64433588583,2.721677540469737,17284.121632911392,15.999063484637256,15.732132722552274,19.222382786741086,20.8806130178211,5.4339915856337475,0.9217281810621494,10.30835089459151,329.8672286269283,0.9999893136653483,0.7128698061606191,0.14734149170609487,0.003329800921203308,True,922,6.037828465677311,3.0189142328386556,False,64,0.5,0.00125,N64_dt0h
3.2,8989.368935835502,2.7528014800570935,17317.264320381204,15.998620413493098,15.732132722552274,19.215878850575635,20.868636754709208,5.811704305383076,0.9506360413202585,9.326603190344699,298.45130209103036,0.999987380283846,0.7119138721678056,0.15328845596592164,0.0035471967789456717,True,1007,6.217946109879811,3.1089730549399053,False,64,0.5,0.00125,N64_dt0h
