t,norm,peak,PR,R_rms
4.6000000000000005,1.0000000000008702,65.22903295792352,0.06160808235377532,8.36823094136429
4.6025,1.0000000000008706,65.27625843603313,0.061519186314465873,8.368862136864713
4.605,1.0000000000008713,65.3377878071272,0.06140359803411585,8.369510091773495
4.6075,1.000000000000872,65.34655487523612,0.06138714645126696,8.370168652947708
4.61,1.0000000000008717,65.27837513716479,0.061515181199410934,8.370832638946434
4.6125,1.0000000000008726,65.22980964000995,0.061606615959295286,8.371496772943887
4.615,1.0000000000008729,65.25721012183884,0.06155496564516115,8.372154527595988
4.6175,1.000000000000874,65.31325928890897,0.0614495957159364,8.37280406932895
4.62,1.0000000000008737,65.34524385164116,0.06138962830079782,8.373443664783965
4.6225000000000005,1.0000000000008749,65.31202547697156,0.06145195931039018,8.374070416212657
4.625,1.0000000000008746,65.25259978300161,0.06156366751684566,8.374685384728933
4.6275,1.0000000000008755,65.24036291020516,0.06158676242474497,8.375291328001481
4.63,1.0000000000008753,65.28194736338078,0.0615085267435626,8.375891261087009
4.6325,1.0000000000008762,65.33050189256578,0.06141728819183413,8.376489585433774
4.635,1.000000000000876,65.33292987975224,0.06141273138612561,8.377090998111951
4.6375,1.0000000000008773,65.28948568507619,0.06149435823088625,8.377700833576858
4.64,1.0000000000008769,65.24466891022934,0.061578663930459535,8.378324152412969
4.6425,1.0000000000008773,65.24678326196734,0.06157464969018469,8.378963724012845
4.6450000000000005,1.0000000000008782,65.3035433221729,0.061467849040795976,8.379622302825146
4.6475,1.0000000000008786,65.3469191210859,0.06138644765016297,8.380301519947327
4.65,1.0000000000008795,65.31549893896985,0.06144540705954163,8.381000003200441
4.6525,1.00000000000088,65.25587400588533,0.06155751068410791,8.381716858813988
4.655,1.0000000000008797,65.24893909133033,0.06157056819870109,8.382449827075492
4.6575,1.00000000000088,65.28149659755638,0.06150932236598714,8.383193675400914
4.66,1.0000000000008809,65.30510561501993,0.061464955710714836,8.383944772502874
4.6625000000000005,1.0000000000008802,65.32629246917209,0.06142516599415055,8.384700794773414
4.665,1.0000000000008817,65.32549120528495,0.06142666615118318,8.385459508541755
4.6675,1.0000000000008817,65.25810967912254,0.06155327813729719,8.386220165242495
4.67,1.0000000000008822,65.22027650928544,0.06162451086526909,8.386981390918598
4.6725,1.0000000000008828,65.28281177076244,0.0615067692161651,8.387743303622237
4.675,1.0000000000008833,65.33935671550783,0.06140049050916816,8.388509504406825
4.6775,1.0000000000008835,65.35426945895104,0.06137253235727917,8.389281589613777
4.68,1.0000000000008837,65.29555220054075,0.061482741033445046,8.390059359498705
4.6825,1.0000000000008844,65.19215087836233,0.06167750706184161,8.39084100693749
4.6850000000000005,1.0000000000008844,65.23554269041132,0.06159572305698321,8.391622100154187
4.6875,1.000000000000885,65.35010122390987,0.061380439702985914,8.392397619773513
4.69,1.0000000000008855,65.37026955108678,0.061342596759470736,8.39315877039653
4.6925,1.0000000000008857,65.30900984285054,0.06145751961847916,8.393895283560216
