t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,r90_over_r50,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,rho_core,rho_mid,rho_far,rho_shell,rho_origin,mass_core,mass_mid,mass_far,mass_core_frac,mass_mid_frac,mass_far_frac,contrast_im,contrast_mf,contrast_oi,contrast_sf,two_scale_bright,two_scale_hollow,two_scale,re_core_mean,re_core_min,re_mid_mean,re_mid_max,re_origin,re_max,re_min,plus_env,minus_core,hole_core,sign_nest,N,dx
7.0,16463.00891784546,3.7891904357259345,19052.788094650034,16.00196957582103,15.724185193516387,19.241881404893856,20.91650066335189,6.798024965184639,1.9049008708173387,10.701049976290232,342.4335992412874,0.9999913892550172,0.6994680657234759,0.35156126107964547,0.017769111846203046,True,1.3302120527031487,2336,8.231166936456948,4.115583468228474,False,0.757287974353122,0.5782415171448021,0.501767518084095,0.6060100532143994,0.13828845701302267,1.7985589390886647,57.96871209376641,15370.832544289366,0.00010924849449234491,0.0035211492858349784,0.9336587631698235,1.3096395742948417,1.1524092259951555,4.382217187927198,1.2077506641488769,False,False,False,-0.22437897803707488,-1.1752728987791345,0.009211163178911854,1.3840968480755675,-0.19739412701175346,1.9180186846287413,-1.818314999013292,False,True,True,False,64,0.5
7.2,16777.504052481592,3.9829389195207643,19161.313219152144,15.99049809309864,15.724185193516387,19.235384061671343,20.904544960366874,6.9491702607260395,1.946947459518698,10.701049976290232,342.4335992412874,0.9999943280466638,0.6996337124206581,0.3606615608387187,0.018881517222810847,True,1.3294517142285074,1840,7.601682700664171,3.8008413503320857,False,0.6379640095546439,0.5561702485785761,0.5111096740372155,0.5766554337290837,0.5822042490547295,1.5151645226922794,55.75606742000225,15657.014310909788,9.030929260709484e-05,0.0033232635346468753,0.9332147536327926,1.1470660489033906,1.0881622415506844,0.9904692977856914,1.1282420643188522,False,False,False,0.0018110220179522111,-0.7500902106600581,-0.015492443225397619,1.229109842949883,-0.04341487369457395,1.7610239728135668,-1.8826392582415592,False,False,True,False,64,0.5
7.4,17092.4879556241,3.8595058495596644,19196.3525946476,15.978898153657973,15.724185193516387,19.215878850575635,20.862646045025066,6.415245336609978,1.9884352686952467,10.701049976290232,342.4335992412874,0.999987738061333,0.6971004634663125,0.36789199920477406,0.019938955615352204,True,1.3267870982356174,2517,8.438492500289069,4.2192462501445345,False,0.19445667107389922,0.5533477649927669,0.5210927154750046,0.5605739757613759,0.10494679570653338,0.4618345938005106,55.473113440524884,15962.828562914117,2.7019740777324867e-05,0.003245467458250983,0.9339090133839597,0.35141855335123845,1.0618988685887887,5.341506350788734,1.0757662870999491,False,False,False,0.043727755170265205,-0.621546486394187,-0.023806556100567037,1.3060645503336699,-0.03187051477649916,1.934454413124135,-1.8226253691622865,False,False,True,False,64,0.5
7.6000000000000005,17413.391297412578,3.6337102156495957,19326.874566685263,15.970326303531364,15.724185193516387,19.209372712298546,20.820662813657012,7.130711962321823,2.0295085382002727,10.701049976290232,342.4335992412874,0.999991850956252,0.6976203231573505,0.37632312814957397,0.021101502347494253,True,1.3241171200554211,3870,9.739592469911187,4.869796234955594,False,0.5934583574489115,0.504392033602495,0.5317323134575174,0.51276220129309,0.5198317114755269,1.4094635989411648,50.56530136865012,16288.755357761676,8.094136144236272e-05,0.002903816982287851,0.9354154558154327,1.176581543547154,0.9485826248225429,0.9864003868437148,0.9643239432994456,False,False,False,-0.056494109142115626,-0.6908229913636095,0.017393647684251556,1.2670053425920493,-0.571869936128832,1.8323655031829902,-1.8717018527978895,False,True,True,False,64,0.5
7.8,17718.206190548903,3.913833720792322,19434.235862448088,15.971468781796247,15.700318468107582,19.20286436967152,20.844663585675832,6.53749144467871,2.0708663549668405,10.701049976290232,342.4335992412874,0.9999940443414143,0.698597819654974,0.38468864511876727,0.02230239925077997,True,1.3276586476903687,2632,8.565099750899904,4.282549875449952,False,0.6073749522912371,0.4809097804797052,0.5423257714641638,0.49341741734567235,0.9715650645757802,1.4425155116916881,48.211205493090446,16613.26872942603,8.141430888535108e-05,0.0027209981063888323,0.9376382998798004,1.262970679625986,0.8867544302409812,0.5078583363442735,0.9098173889349765,False,False,False,-0.10526107024082604,-0.9981660931739776,0.010883896325246188,1.592175326735116,-0.9757700926864044,1.8098599928407326,-1.958265079968228,False,True,True,False,64,0.5
8.0,18021.7075959737,4.336503212435524,19557.411780979794,15.972488819140121,15.692354826475215,19.209372712298546,20.886598574205422,7.062787432810491,2.1108732771479026,10.701049976290232,342.4335992412874,0.999995424403961,0.6992345696668519,0.3930441142303281,0.02354754857523852,True,1.3310047348003364,1310,6.78777694043224,3.39388847021612,False,0.5139762506805879,0.4898539710199156,0.5518618812518543,0.49350988138652396,0.9618533904737243,1.2206935953663964,49.10786059474654,16905.39195659352,6.773462441700676e-05,0.0027249282751495713,0.9380571661461437,1.0492438177247962,0.8876387147971179,0.5130822288243579,0.8942633984196127,False,False,False,0.21811425933590514,-0.9334619486709556,-0.007661563991848315,1.2128783948728494,0.39035788482756734,1.838417485923028,-1.850062155056555,False,False,True,False,64,0.5
8.2,18328.89986946733,3.8107420175218873,19735.58078071206,15.983474560041879,15.708278072405008,19.196353820452465,20.886598574205422,7.035737113648764,2.1502171005206474,10.701049976290232,342.4335992412874,0.9999935616517402,0.700111279547322,0.40201723201358464,0.024875703730363803,True,1.3296555152596423,3349,9.28130075769899,4.640650378849495,False,0.3992772869048917,0.4573895668495612,0.5605228388173797,0.4520498340887782,0.26848157246101706,0.9482835563991179,45.853304076668515,17170.70631755735,5.173706895408321e-05,0.0025016942862485666,0.9368105254457022,0.8729479547490793,0.8160052279307397,1.6837276016565899,0.8064788850397897,False,False,False,-0.10562963807785952,-0.6789765369101827,-0.00015012186021168522,1.4326950056456274,0.43386378259299874,1.9016109969167534,-1.7897093535538366,False,True,True,False,64,0.5
8.4,18610.909071319467,3.8683164839378965,19945.227799329543,15.99770874083705,15.748015748023622,19.20286436967152,20.868636754709208,6.8134501497598805,2.1894497510210136,10.701049976290232,342.4335992412874,0.9999951016442927,0.7043013432996315,0.4125027512242004,0.026345727871605808,True,1.3251597590844564,3010,8.956932377779163,4.478466188889581,False,0.3785373812672907,0.47347927780564575,0.5686853116743135,0.49340632370044213,0.47717264676972543,0.8990262805098154,47.466297600015984,17420.75040951112,4.830641410715767e-05,0.002550455618160233,0.936050482152833,0.7994803553423369,0.8325857342994076,1.0340205521850685,0.8676262839421046,False,False,False,-0.11917644501609931,-0.8195454339685382,0.0093474188563173,1.2434925951114812,-0.2574794460055516,1.7880198752447751,-1.8501934679903547,False,True,True,False,64,0.5
8.6,18899.284057546476,4.012359243994102,20088.77437002944,16.01578973222325,15.7797338380595,19.254869513969705,20.886598574205422,6.660570962435516,2.227076575203932,10.701049976290232,342.4335992412874,0.9999929676148829,0.7042533512426762,0.4209569423814935,0.027740521407341606,True,1.323634402744396,2534,8.457447951469582,4.228723975734791,False,0.5186747939778906,0.5039005587961598,0.5777569110105722,0.502596596003449,0.19950730680179915,1.2318526356974902,50.51603101931502,17698.64411382849,6.517985718118311e-05,0.0026729071252381115,0.9364716705637021,1.0293197435958934,0.8721670813331717,2.5191889162373102,0.8699101411428241,False,False,False,0.004854579750364217,-0.8861774359973378,-0.023133792338435048,1.3856568962613953,0.3379448439453029,1.8167042116623815,-1.9329700001745265,False,False,True,False,64,0.5
8.8,19152.308433333914,4.661319996385451,20272.296407077694,16.043808322044676,15.811388300841896,19.30673457630782,20.910523666326483,6.969512690161071,2.263464114918727,10.701049976290232,342.4335992412874,0.999993367960368,0.707602075645201,0.4314569644549752,0.029324970296281307,True,1.3224976370489288,842,5.857889305787278,2.928944652893639,False,0.7062443350458322,0.5000460409282103,0.5860654345932558,0.4962854760354591,1.530823929372996,1.6773302957338514,50.12961560305308,17953.162232433177,8.757849225185396e-05,0.002617418979938954,0.9373889468690016,1.4123586174882345,0.853225615114556,0.32419500800378176,0.8468089853821421,False,False,False,0.0453022860054308,-0.8307139124372731,-0.00621253740415006,1.5545439202501496,0.5072923824078107,1.8901040069292718,-1.8562078631031507,False,False,True,False,64,0.5
9.0,19433.44860380672,3.964093175695907,20502.939043753977,16.06869277615462,15.819292019556375,19.32614809008769,20.91650066335189,6.634170330248341,2.299998994913067,10.701049976290232,342.4335992412874,0.9999946797487906,0.7112759711645192,0.44143734065980433,0.030927886096864025,True,1.3222147133698627,2710,8.648887084004274,4.324443542002137,False,0.32282797620096804,0.5737924313745002,0.594457212707016,0.5727174818372933,0.5338519264864713,0.7667164434772991,57.52269124529365,18210.230718308787,3.945344231528268e-05,0.002959983707370694,0.937056056779427,0.5626215309735694,0.9652375631234865,1.072802126249903,0.9634292756399991,False,False,False,-0.0671140690812063,-0.6670418572319328,0.028893454390694996,1.581711487032596,-0.1658245086243171,1.823469576366225,-1.8813455694145476,False,True,True,False,64,0.5
9.200000000000001,19711.131869786142,3.5918013882277546,20730.9343997849,16.0673576174388,15.819292019556375,19.261360284258224,20.910523666326483,7.371033114439058,2.3365044983997425,10.701049976290232,342.4335992412874,0.9999964034269265,0.7159314124421232,0.4513130753551556,0.03257531319590256,True,1.3218368837540988,5029,10.62831315572172,5.31415657786086,False,0.9875143057589544,0.49984428534414527,0.6027353032832823,0.5593738752822096,1.2636762746162367,2.3453464761775167,50.109389605750565,18463.816571215517,0.00011898588531958124,0.0025421873252524808,0.9367202600636775,1.9756438849331766,0.8292931949088458,0.44265599229682834,0.9280589211136799,False,False,False,-0.1727595719287765,-1.0537480375307378,0.020405906577091397,1.4305135194802345,0.3105062864588405,1.6745792936863755,-1.814470870403012,False,True,True,False,64,0.5
9.4,19967.902274932007,3.7632702977680537,20983.385812283617,16.037148964800146,15.795568998931314,19.222382786741086,20.89258241577618,6.395435668551542,2.3715821541261253,10.701049976290232,342.4335992412874,0.9999947458251165,0.7199207497794441,0.4623419940372899,0.034368602556830594,True,1.322686281019045,3674,9.572312043784645,4.786156021892323,False,0.29468719044614555,0.49286245316789234,0.6094752589076057,0.4479224994145759,0.034000157381414174,0.6998820773095957,49.40946093008121,18670.284159338775,3.505035569951871e-05,0.00247444424806258,0.9350148003667726,0.5979095963833972,0.80866687525803,13.174130177980528,0.7349313903527614,False,False,False,0.13131061711126388,-0.8190408315316143,-0.009441101600171746,1.0479102403735963,0.06639573350318533,1.821306054422574,-1.737942541653712,False,False,True,False,64,0.5
9.6,20220.659914144075,4.0609042589775965,21146.502472863594,15.982596026719317,15.724185193516387,19.209372712298546,20.904544960366874,6.878870216217235,2.4059713497052946,10.701049976290232,342.4335992412874,0.9999935690819386,0.7232230673018085,0.4713348141148334,0.03606666807819435,True,1.3294517142285074,2264,8.14571612592436,4.07285806296218,False,0.3907201519781422,0.5089621837295015,0.6167339243663609,0.44490120159775065,0.385158498323557,0.9279603609480878,51.023458918882525,18892.64158033637,4.589169517158004e-05,0.0025233330235276998,0.9343236897585734,0.7676801233346612,0.8252540741169943,1.1551119955400961,0.721382729278022,False,False,False,0.1665588313783877,-0.7368655765660466,-0.03413301873766335,1.2116630582630288,0.6205424367120281,1.9750530419133012,-1.8254427616056013,False,False,True,False,64,0.5
9.8,20488.324484647535,4.162838682166264,21411.094788423332,15.924941091159004,15.692354826475215,19.1637678967368,20.850659461993043,7.376797383391907,2.440333376223119,10.701049976290232,342.4335992412874,0.9999975398475249,0.7280494083021216,0.48170070608560916,0.0379212693150886,True,1.3287145041364372,1757,7.4856189758883485,3.7428094879441742,False,0.760961631864747,0.6784022756029774,0.6241114538827431,0.7026761633348497,1.0533936885852073,1.8072838756787741,68.00982812919848,19118.640208585275,8.82104281896268e-05,0.0033194431384645493,0.9331480581982874,1.1216967560853024,1.0869889847117504,0.6670594013892379,1.1258824989724787,False,False,False,0.32053112819112695,-1.1201502927025841,-0.026237968729492408,1.5641563925027775,0.8937970465474073,1.7108636853191723,-1.791148088596159,False,False,False,False,64,0.5
10.0,20721.19196271593,3.6483498102402683,21624.972814718632,15.883526775625471,15.652475842498529,19.189841062395487,20.79062288629179,8.029759569410071,2.474168660407048,10.701049976290232,342.4335992412874,0.9999951191066788,0.7324866200112465,0.4923153899537429,0.039857047485856605,True,1.3282641733803233,4414,10.17609704124841,5.088048520624205,False,0.7716052114788736,0.7213178850802209,0.6298847080591061,0.7168536806497217,0.015156890469773077,1.8325623772623247,72.31211797929214,19295.49446874012,8.843904252997088e-05,0.003489766327603394,0.9311961639783514,1.0697159011842055,1.1451585914870868,47.29556382816918,1.1380712557042338,False,False,False,-0.1606608638521698,-0.8995901569030296,0.03362758416157289,1.235253396728028,-0.11134385059718688,1.8007310509898737,-1.8954102533596613,False,True,True,False,64,0.5
10.200000000000001,20971.342994226427,4.062641169258844,21822.14506928203,15.869723861157206,15.644487847162015,19.189841062395487,20.79062288629179,6.3026582978210115,2.5069498417205955,10.701049976290232,342.4335992412874,0.999994101689079,0.7368642822893451,0.501286090531341,0.041729939871078474,True,1.3289423782615746,2107,7.952896101567986,3.976448050783993,False,0.6222495558712083,0.6302718812981536,0.6370398563751086,0.6406580432154371,1.2712985523698892,1.47784269519412,63.18475610013989,19514.680810284844,7.046962588905162e-05,0.0030129093838928266,0.9305403481149198,0.9872716431353056,0.9893759000960062,0.5039398825878905,1.0056796867638969,False,False,False,-0.26196885295200756,-1.0894015977750993,0.033596312324441865,1.483327802258929,-0.7245414001145024,1.7482097895830653,-1.7650220189017691,False,True,True,False,64,0.5
10.4,21218.436821784562,4.8514414103632175,22025.745456146124,15.888109315725934,15.668439615992398,19.170289512680814,20.808652046684813,6.8439934742250825,2.5397540970895083,10.701049976290232,342.4335992412874,0.9999953534786007,0.7412717553818226,0.5102344030896178,0.04365964213011815,True,1.3280615400557132,417,4.6346379687957615,2.3173189843978808,False,0.49413209937116925,0.6433465286739051,0.6458309914463636,0.688492963738428,0.5970040496257464,1.173563736006527,64.49548949955899,19783.982947598248,5.530868017580124e-05,0.003039596650840118,0.9323958741054106,0.7680652297754628,0.9961530759511952,1.1532467228154228,1.0660574869541664,False,False,False,-0.14998339301123104,-0.875606118468333,0.023918040212940667,1.2068094486147407,-0.09715633560254286,1.7666491055153535,-2.2023951120515495,False,True,True,False,64,0.5
10.6,21440.672815621714,4.022520144485919,22236.443248969255,15.937326202732391,15.700318468107582,19.196353820452465,20.808652046684813,7.117834127592021,2.571251077133466,10.897399517139595,348.71678454846705,0.9999956722262149,0.7467916472330612,0.5202775414572735,0.04574120263352118,True,1.3253649656186215,2184,8.048618481690102,4.024309240845051,False,0.4895040302655833,0.5649620544755652,0.6547537563653097,0.565630991074729,0.16556013033669062,1.1625720718807604,56.637445961175416,20057.31735139717,5.422274206962891e-05,0.0026415890232655975,0.9354798482248827,0.8664370047294114,0.8628618759085872,3.416468626380253,0.86388353724716,False,False,False,0.18195176174537406,-1.0530278706979295,-0.006317267367350866,1.453352154017189,0.17114450097844408,1.990113354045373,-1.793980717709438,False,False,True,False,64,0.5
10.8,21674.675454043223,3.627242983621404,22486.776468418728,16.004619624783558,15.787653403846944,19.196353820452465,20.844663585675832,6.2525557953230475,2.6022334305388504,10.897399517139595,348.71678454846705,0.9999948214178206,0.751624999397292,0.530403681365716,0.04789330008498821,True,1.320314238758032,4453,10.205979584942227,5.102989792471114,False,0.4894780271423727,0.5779750799249818,0.662606868045616,0.5427177002587185,0.19923333834450785,1.1625103144631352,57.94200176247942,20297.88466641687,5.3634496946817215e-05,0.0026732581018494945,0.936479289364883,0.846884310662502,0.8722745081555541,2.7240305501495365,0.8190644052022655,False,False,False,0.17837514710956695,-0.8493544503131883,-0.050972079792979894,1.3715815145782255,0.43866473423186775,1.7720758145811728,-1.7520795927890909,False,False,True,False,64,0.5
11.0,21903.641431748412,3.519801168106462,22698.9090604365,16.065778041236282,15.850867484147358,19.241881404893856,20.886598574205422,6.156617187224058,2.63356981862892,10.897399517139595,348.71678454846705,0.9999899015989214,0.7552478608110378,0.539669398562583,0.050027054451287745,True,1.3176943530121843,5300,10.81589394364505,5.407946971822525,False,0.8114691692762801,0.6379966778780128,0.6705267686630735,0.6549632730305539,1.4167837584360707,1.9272392770311653,63.95916695727079,20540.497951994177,8.798716336899637e-05,0.0029200243784380368,0.9377663534165412,1.271901872554007,0.9514857686443741,0.46228880669378997,0.9767891509185371,False,False,False,0.16597817864218173,-0.8275346047510895,-0.03730947539605414,1.3218295695434565,0.5274880990084528,1.8521457240824384,-1.741160741772514,False,False,True,False,64,0.5
11.200000000000001,22118.524366813603,3.7550872850853394,22954.061128353987,16.1058199082076,15.890248582070704,19.300259065618782,20.940391591371924,6.236691343279013,2.663491470667082,10.897399517139595,348.71678454846705,0.9999938219770835,0.7598284173563473,0.5503451595055544,0.05235987079030068,True,1.3178139714566455,3293,9.229277560887809,4.614638780443904,False,0.7049641976022253,0.6927603220733669,0.6765023425536321,0.6860309935739797,0.4341004542652997,1.674289969305285,69.44922228785504,20723.549947823867,7.569627799480926e-05,0.0031398668887720155,0.9369318497086206,1.0176163026951852,1.0240324068330124,1.5803507847856642,1.01408517076878,False,False,False,-0.12100065487491497,-0.6928281236799789,0.012270304346574331,1.2893690042493615,-0.6423914793516103,1.7008402354734615,-1.9078375130571503,False,True,True,False,64,0.5
11.4,22342.659917314246,3.916158939350474,23097.128862732017,16.129846148865276,15.890248582070704,19.32614809008769,21.0,6.809405251205317,2.6929088643337877,10.897399517139595,348.71678454846705,0.999996443988684,0.7615373678973243,0.5575752845000376,0.054427495223564916,True,1.3215652286078605,2359,8.258093147227598,4.129046573613799,False,0.5280212502537025,0.6010179002701741,0.6839226753523183,0.6098832523527765,0.2792097912400777,1.2540504693525434,60.252044502084956,20950.859785070825,5.612807400701329e-05,0.0026967265636708353,0.937706605328363,0.8785449651605092,0.8787804848853178,2.184319001293082,0.891742991323689,False,False,False,-0.26823397485399747,-1.0888664571810933,0.027720124790164873,1.4171201793604653,-0.47484568342750016,1.7465569777660899,-1.7365834377955731,False,True,True,False,64,0.5
11.6,22556.576736165367,3.722610406888916,23321.647976669672,16.147964418186792,15.898113095584646,19.35846068260594,21.02974084481309,7.427501003856536,2.722428054152584,10.897399517139595,348.71678454846705,0.9999973444745712,0.7672870695539957,0.5671022267591351,0.05677057105520144,True,1.3227821892054374,3374,9.304338234942598,4.652169117471299,False,0.39803003263367254,0.5685614065930337,0.693014594301546,0.560127161864742,0.9784212676368678,0.9453213275049723,56.99828101095163,21229.37594771212,4.190890038688014e-05,0.0025269029816729796,0.9411612496001965,0.700065160980185,0.820417652482568,0.5724805667987872,0.8082472814721392,False,False,False,-0.1424417579292338,-0.9790808714837431,0.01835909019107222,1.293660526471864,-0.9790808714837431,1.7738568626499753,-1.6959419072227793,False,True,True,False,64,0.5
11.8,22760.74206632246,3.320839220320759,23582.556563900234,16.149995223168165,15.913830462839549,19.345542122153102,21.011901389450696,7.231719765696131,2.750840276365656,10.897399517139595,348.71678454846705,0.9999939873649274,0.7718665600061713,0.577735703283386,0.059294148455858606,True,1.3203547341110409,7220,11.98991753493172,5.99495876746586,False,0.5855456265341478,0.6275946721921344,0.7005677970914175,0.6223613422982252,0.08204913345122537,1.3906708630186009,62.91636588726148,21460.7560412253,6.10995396796084e-05,0.0027642493247333356,0.942884725756782,0.9329996771465364,0.8958371692186691,7.585227486505897,0.8883670429644555,False,False,False,0.023610741719724618,-0.5957728047741071,0.005962623273291374,1.0893049868491627,0.034660536158421074,1.7073603458220383,-1.7642304581303474,False,False,True,False,64,0.5
12.0,22963.3578001388,3.339967457485551,23728.961097763302,16.140383815041012,15.913830462839549,19.300259065618782,20.946360065653412,6.085429932396801,2.77892302108844,10.897399517139595,348.71678454846705,0.9999959667808047,0.772723654034706,0.5853256635027724,0.061574534763552534,True,1.3162362207241898,7173,11.963843972599744,5.981921986299872,False,0.7279489723482916,0.6480288506445934,0.7075177354377957,0.6738743909625198,0.5890737433740065,1.7288788093271925,64.96489227712048,21673.656108816787,7.528858908067628e-05,0.002829067632118148,0.9438365372108508,1.1233280302631616,0.9159188783354074,1.1439559113648574,0.9524487616491222,False,False,False,0.286374493052346,-0.8587193468413309,-0.030665222234398846,1.33093549201328,0.7346699757375379,1.664190366548797,-1.791097547102168,False,False,False,False,64,0.5
12.200000000000001,23160.89797935704,3.7678652537318937,23782.626980934,16.113786287320004,15.858751527153705,19.254869513969705,20.940391591371924,6.682864192765753,2.806201873610588,10.897399517139595,348.71678454846705,0.9999959197708448,0.7741079234909499,0.5905447603247255,0.06366278613432826,True,1.3204312808304817,3207,9.14822386317375,4.574111931586875,False,0.5358767024536601,0.5802075340161198,0.7137640585771385,0.5891057966484362,0.8631933423142885,1.272707168327443,58.165805285116015,21865.00206791545,5.495068323610715e-05,0.0025113795387794687,0.9440481145162593,0.923594870863521,0.8128842115877079,0.6824725907512189,0.8253508839080468,False,False,False,0.22582481094973764,-0.75361499729528,-0.01918186387351505,1.4203115853346375,0.7966221232354327,1.823984002098494,-1.7397807292329637,False,False,False,False,64,0.5
12.4,23350.77613278066,3.764923418427574,23772.366256993446,16.055685777029808,15.732132722552274,19.222382786741086,20.93442141545832,6.093825661951716,2.833114328519428,10.897399517139595,348.71678454846705,0.9999941499271189,0.7774964417379224,0.5941948983874619,0.06563025177909426,True,1.3306791764760844,3461,9.383632627597125,4.6918163137985625,False,0.6671824825109448,0.520312101898454,0.7191758816232814,0.5190109217351091,0.5417562323845104,1.584558395963494,52.16128821532001,22030.78447272159,6.785891770591017e-05,0.0022338138963224493,0.9434711868867597,1.2822736201533798,0.7234838030497299,0.9580155994712066,0.7216745374770192,False,False,False,-0.06291876430790912,-1.1292234925503748,-0.0007994413383039062,1.3506460913091383,-0.10963775497827291,1.7189187311174736,-1.813733457857362,False,True,True,False,64,0.5
12.6,23552.652790499378,3.6795845693565323,23773.71464355772,15.9785903785715,15.644487847162015,19.170289512680814,20.91650066335189,6.0884022586412945,2.8598695819849604,10.897399517139595,348.71678454846705,0.999992731477096,0.7815666261962119,0.5972620522819284,0.06756560391484753,True,1.3369885206658423,4451,10.20445140050897,5.102225700254485,False,0.3375808819718067,0.5302866524439187,0.7230700804918493,0.4969086485726166,0.2924748093288874,0.8017545946830409,53.16123690750285,22150.076926987003,3.404094654706798e-05,0.002257123109671405,0.9404493465772933,0.6366007524722831,0.7333820977396897,1.6989793059881737,0.6872205917227382,False,False,False,-0.20826462014749422,-1.146616925588756,0.021042928756833366,1.4682126753023506,-0.4322191996926582,1.7125732476118527,-1.7907237261921614,False,True,True,False,64,0.5
12.8,23742.926970340253,3.882970759545883,23758.365514152778,15.911466790217819,15.580436450882884,19.11151485361639,20.862646045025066,7.3818386240379485,2.885674685144887,10.897399517139595,348.71678454846705,0.9999924756278954,0.7845393634770046,0.6003257115790623,0.06952149243671246,True,1.3390283456303858,3175,9.11769457537206,4.55884728768603,False,0.7709953010928564,0.648520609847562,0.7250281569240872,0.6656820492957662,1.0064485351839811,1.831113840095534,65.01419113721809,22210.059416614407,7.71224980973478e-05,0.002738255111445781,0.9354389812325705,1.1888524271789647,0.8944764470926116,0.66141687927846,0.9181464787793964,False,False,False,0.05162924790286433,-1.2385108572861527,-0.024471676278745504,1.5053275240863035,0.7816149593554869,1.786916625055754,-1.778122951345907,False,False,False,False,64,0.5
13.0,23903.558400711176,3.555569256041498,23841.025622652254,15.899250802625042,15.668439615992398,19.04599695474091,20.73644135332772,6.656263050246592,2.9103891515691243,10.897399517139595,348.71678454846705,0.999992695276496,0.7890547387485404,0.6070549388642561,0.0719466811661953,True,1.323452868412151,5910,11.215869750179246,5.607934875089623,False,0.9152598799059133,0.8982356611741964,0.7265562039804984,0.958321959866903,0.3386718603227151,2.173742214776544,90.04812503271319,22256.8686551111,9.09380176096238e-05,0.0037671430974073753,0.9311111041295389,1.0189529535149633,1.236292053186165,2.829647432041543,1.318992191679951,False,False,False,0.040224140256889675,-0.6545619346858034,-0.01026109928757347,1.4097655409896004,0.17576291157158525,1.7822414068150574,-1.6234774099923754,False,False,True,False,64,0.5
13.200000000000001,24071.90385350743,4.321546460835877,24081.13772717733,15.948022038174916,15.771810295587505,19.1049731745428,20.706279240848655,7.119466264082446,2.934219575727008,10.897399517139595,348.71678454846705,0.9999927466627897,0.7895566361743976,0.6166187319818748,0.07482284167868737,True,1.312866364277896,1182,6.559080419801845,3.2795402099009223,False,1.037997230707748,0.9116133972347944,0.7309482292267585,0.9000678908697749,0.32692982444084134,2.4652434229309015,91.38924307278813,22391.411211489252,0.00010241165127334537,0.003796510804834913,0.9301886276945511,1.1386375341304933,1.2471654773678766,2.7530920203110565,1.2313702323650493,False,False,False,-0.24255631959785365,-1.0580684652967416,0.05316641622281703,1.437678158432637,-0.5616499578282715,1.8905356481226163,-1.88458474411714,False,True,True,False,64,0.5
13.4,24247.540766807688,3.750202565823571,24355.75552829455,16.012838629958033,15.795568998931314,19.222382786741086,20.886598574205422,6.729539781851431,2.9577923874004926,10.897399517139595,348.71678454846705,0.9999911960781076,0.7856032146486355,0.6257983388761899,0.07779131723136175,True,1.3223074506286259,3693,9.588784671951174,4.794392335975587,False,0.7963745172169991,0.7846774608214788,0.7376427863548475,0.8000146267231251,0.6615994668372213,1.8913894783903729,78.66391544735325,22596.488090452927,7.800335285875607e-05,0.0032442018019013213,0.9319084482738605,1.0149068336731306,1.063763484625206,1.2092129253785497,1.0845556162441385,False,False,False,-0.10226490492956301,-0.9645606390027124,0.044911037517441445,1.3913355466235517,-0.13804018175054678,1.8498796516497307,-1.8835846450519744,False,True,True,False,64,0.5
13.6,24419.913006540308,3.6898801695369863,24703.38846869146,16.03968209545803,15.763882770434446,19.300259065618782,20.946360065653412,6.548709615107082,2.9815277676188687,10.897399517139595,348.71678454846705,0.9999930552602376,0.783498078129911,0.6365521899862598,0.08106189336168616,True,1.3287563965483702,3927,9.787176731802461,4.8935883659012305,False,0.6098501362828916,0.6723145705460274,0.7457542109562252,0.6700174662369773,0.9694274428824424,1.4483940736718677,67.39953569723924,22844.968402051156,5.931200792091065e-05,0.002760023579084325,0.935505724198635,0.9070904647917944,0.9015229960069128,0.6911476162102282,0.8984427528446185,False,False,False,-0.0545243834575758,-0.6650022277578215,0.009609321002934126,0.9247461142631769,0.12296446754338672,1.709359932915456,-1.775256820641629,False,True,True,False,64,0.5
13.8,24571.5900118267,4.170607882167476,24921.832576383444,16.02533656999047,15.732132722552274,19.267848867997692,20.940391591371924,6.631510007313866,3.00412636889684,10.897399517139595,348.71678454846705,0.9999954444103207,0.783015320954582,0.6449701402248843,0.08410350698007026,True,1.331058665768407,1471,7.0551787439485025,3.5275893719742513,False,0.789435113191946,0.7736115548994215,0.7516951327403978,0.7721513212482655,1.4159556951516576,1.874908393830872,77.554558378667,23026.958886911383,7.63039100411674e-05,0.0031562694290983503,0.9371375184034951,1.0204541390214652,1.029155998495194,0.545321667826311,1.0272134108854638,False,False,False,0.01572726422966108,-0.8662144400490182,-0.013293716966617703,1.2665102035577966,-0.2247440331941031,1.6207967542534125,-1.5886417345989847,False,False,True,False,64,0.5
