t,norm,peak,R_rms,r50,r80,r90,PR,Vmem_peak,Vmem_mean,n_atoms_detected,nn_mean,nn_median,kstar,kstarL,cryst
1.7,5051.028366528146,1.3319065412442364,16.028738751222686,15.7797338380595,19.235384061671343,20.904544960366874,16792.218627335125,3.781321901667057,0.4915689803845606,1214,2.2719258882512348,2.23606797749979,3.146689351267401,100.69405924055683,0.4873786372381871
1.8,5320.776793547818,1.6170028457894894,16.032122123324395,15.7797338380595,19.261360284258224,20.904544960366874,16800.724681913052,4.209340072933504,0.5212017534131956,1184,2.2681321316519907,2.23606797749979,3.146689351267401,100.69405924055683,0.48714146405093295
1.9000000000000001,5586.35080067732,1.8244878491911454,16.028588768076318,15.7797338380595,19.261360284258224,20.904544960366874,16817.72683003614,4.81149708552941,0.5513434669351958,1175,2.271694636032595,2.23606797749979,3.146689351267401,100.69405924055683,0.4866546361573308
2.0,5871.318093713745,2.219887289058204,16.040268994009327,15.7797338380595,19.261360284258224,20.904544960366874,16797.396770600702,5.658167051846178,0.5822965007491777,1085,2.299949801501564,2.23606797749979,3.146689351267401,100.69405924055683,0.4872972856854086
2.1,6138.231255027569,2.241082926344356,16.050336659203737,15.811388300841896,19.261360284258224,20.97617696340303,16982.086436293554,6.717536257113375,0.6131481778109502,1111,2.2861609588003904,2.23606797749979,3.146689351267401,100.69405924055683,0.48164898144784224
2.2,6406.243286761111,2.240862211909312,16.061554244930196,15.811388300841896,19.28730152198591,20.97617696340303,17022.364893887843,6.620047026321942,0.6438216539814012,1138,2.2730745635087763,2.23606797749979,3.146689351267401,100.69405924055683,0.48038050759552164
2.3000000000000003,6668.422614818004,2.2700005317867404,16.061492486073092,15.811388300841896,19.261360284258224,20.97617696340303,17096.440484769555,7.238304127965109,0.6744132268092046,1140,2.2849327794554037,2.23606797749979,3.146689351267401,100.69405924055683,0.47809572320996474
2.4,6948.9715280799155,2.035844238486199,16.046008428086658,15.811388300841896,19.261360284258224,20.92844953645635,17076.290665872875,7.310634185911648,0.7056360990640431,1201,2.264005305906833,2.23606797749979,3.146689351267401,100.69405924055683,0.47873626419652915
2.5,7196.2248974845015,1.8117292005476364,16.05154439194144,15.811388300841896,19.261360284258224,20.92844953645635,17231.283771214712,6.788421874274604,0.7358200260474455,1220,2.276506652846085,2.23606797749979,3.146689351267401,100.69405924055683,0.4739991585702977
2.6,7452.054843562928,2.4188713135958753,16.054634624840247,15.811388300841896,19.261360284258224,20.97617696340303,17461.595289493784,6.4624803761615075,0.7656514454444141,1144,2.303441751427958,2.23606797749979,3.365233040927996,107.68745730969587,0.46695731101032023
2.7,7732.396905159967,2.1359309841734095,16.051620236223236,15.811388300841896,19.261360284258224,20.92844953645635,17561.81170448337,7.047460569588542,0.7965652007144488,1197,2.274051400826623,2.23606797749979,3.146689351267401,100.69405924055683,0.46390144958915697
2.8000000000000003,7978.438265301009,2.1366306212823347,16.063219054582316,15.811388300841896,19.261360284258224,20.92844953645635,17634.880752914014,6.574757222548606,0.8274224060428063,1178,2.2911323318162085,2.23606797749979,3.146689351267401,100.69405924055683,0.4616386177386846
2.9,8215.733660485848,2.703709552984097,16.0466896728732,15.811388300841896,19.261360284258224,20.92844953645635,17704.079878495664,7.668239935882921,0.8572714657322295,1138,2.2879702623408287,2.23606797749979,3.146689351267401,100.69405924055683,0.45955403914458987
3.0,8496.178853500807,2.525653738114399,16.04210829433335,15.811388300841896,19.261360284258224,20.92844953645635,17914.420075804763,7.670679655718673,0.8875926271318753,1169,2.2888978071291963,2.23606797749979,3.146689351267401,100.69405924055683,0.45311459667358894
3.1,8716.485195807974,2.323520585158911,16.03182921161931,15.811388300841896,19.261360284258224,20.92844953645635,18058.443406862458,7.42872275719615,0.9172932197073387,1203,2.2750807734676233,2.23606797749979,3.146689351267401,100.69405924055683,0.44872368812081026
