t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2
3.7,1.501967039735721,0.003699477776584056,2595.100853967103,7.775603126033783,6.607813136314044,10.161456998547665,11.759304826391737,0.09325516368364647,0.00026179756226837213,0.47123889803846897,9.42477796076938,0.9920040256648269,0.8317607037602204,6.3312937697711975
3.8000000000000003,1.5148574703233968,0.003560911737543372,2789.2590795172036,7.866019496618011,6.786040614542638,10.22320345532108,11.796156389076721,0.08857351760293615,0.0002645260473525279,0.47123889803846897,9.42477796076938,0.9920903237747075,0.8334846601179374,6.147544394238679
3.9,1.5277424009576623,0.004201979350385876,2880.773372622524,7.955760340111017,6.940971353732368,10.286689079690424,11.82004829375357,0.08408871273178128,0.00026721644368926526,0.47123889803846897,9.42477796076938,0.9921804937560208,0.7974008181208508,5.737885246523111
4.0,1.5404473797138212,0.003537038729187893,3050.079948172941,8.04304171154679,7.107800878846659,10.345590848279281,11.847556006760776,0.07955717428484833,0.00026986870916851556,0.47123889803846897,9.42477796076938,0.9922476373045465,0.7969150462512355,5.493953949691385
4.1,1.5535447908358935,0.0030623757880244708,3185.40479551697,8.129600125519945,7.267818142713503,10.412499166333168,11.876827344782688,0.07582066848723347,0.00027254170939018023,0.47123889803846897,9.42477796076938,0.9923026898002189,0.7760812137981485,5.189523112145592
4.2,1.5664141485089642,0.0032008746624625057,3241.7981401710404,8.213680914054759,7.409758018241142,10.470693227607555,11.911493632435674,0.07263863524612509,0.00027519981460426214,0.47123889803846897,9.42477796076938,0.9923988753829106,0.7550380961012423,4.7819068620156076
4.3,1.579074674693502,0.0029493947912154154,3424.3617020220377,8.295588045751893,7.5576488113404405,10.536807180334828,11.942425539972094,0.06873084188285467,0.000277829273955909,0.47123889803846897,9.42477796076938,0.9924810670957995,0.7523519531205538,4.577656589839636
4.4,1.5919886755051185,0.0030494598541546216,3448.813656450463,8.376868740413556,7.6970638341296524,10.600461861007126,11.97871375955421,0.0655593602041844,0.0002804527514042297,0.47123889803846897,9.42477796076938,0.992562519945109,0.7191174448353059,4.18012960192973
4.5,1.6046919234123727,0.002644139627712246,3592.094555321837,8.454474361662623,7.82845592835664,10.65762963535722,12.013086036115412,0.062222409323027014,0.0002830594168600008,0.47123889803846897,9.42477796076938,0.9926207579735412,0.7240688986213732,3.9517329569833763
4.6000000000000005,1.6170977714428125,0.003033125824848298,3696.11556958894,8.531555892402357,7.944031652057343,10.720566941890507,12.049161450767714,0.05889178902280857,0.0002856410714776477,0.47123889803846897,9.42477796076938,0.9927010094963769,0.7112248922972506,3.695054394059612
4.7,1.6305199571567979,0.0028937316063400898,3690.7928809901787,8.607267573295337,8.06602528441914,10.78112419411301,12.094104394749994,0.05609800764005063,0.00028822239062575855,0.47123889803846897,9.42477796076938,0.992787032745259,0.6819048587377169,3.3524077969206827
4.8,1.6430055732508797,0.00318715983498496,3814.6128393053436,8.678061707086869,8.186201126828541,10.835336353288204,12.122780438313464,0.053848115254726735,0.0002908259870634005,0.47123889803846897,9.42477796076938,0.9928530416826714,0.6921603042738899,3.1556027195351315
4.9,1.65599212415424,0.0027925737810387307,3899.473486127613,8.747944104958782,8.296794896558284,10.901229543292608,12.167451458707365,0.050979473126602386,0.00029338358016013123,0.47123889803846897,9.42477796076938,0.9929247677085632,0.6796004346739486,2.939153249995608
5.0,1.6687067066232082,0.0029454846203942806,3938.185848479508,8.817751759460034,8.400768814023314,10.962768430769056,12.208404436653012,0.04863141634519772,0.0002959459681156349,0.47123889803846897,9.42477796076938,0.993013450436712,0.6641586244785078,2.7089439636853956
5.1000000000000005,1.6812956634406084,0.0038935659884765713,3824.3282529428852,8.883484465585292,8.500919067959652,11.014116573238587,12.250992023324297,0.04626262979700989,0.0002984919702194087,0.47123889803846897,9.42477796076938,0.993076805840397,0.6427309220813269,2.4044362081751864
5.2,1.6940427681459163,0.0026701082367560094,4055.7150367106265,8.94415296388187,8.58980338670346,11.067187487744523,12.279301690242814,0.04404278581196391,0.0003010186647234324,0.47123889803846897,9.42477796076938,0.9931448632919383,0.6616198266511336,2.3333641022195026
5.3,1.7066054569818945,0.003197860246714231,4057.5769357554504,9.005813799230324,8.672774290207771,11.11414889029095,12.318121249245403,0.041667497608613976,0.00030354075428915337,0.47123889803846897,9.42477796076938,0.9932126651575437,0.6463443922263374,2.1395254791805107
5.4,1.7191622079290643,0.002612949649662662,4101.1204205698905,9.065727348505177,8.75,11.164800839145219,12.356818855280766,0.03951168969861757,0.00030604066891661046,0.47123889803846897,9.42477796076938,0.9932666301895843,0.6391344201871136,1.9851142682140603
5.5,1.7318799541670178,0.0030083733100344104,3925.307542893676,9.122184017948722,8.814248250544242,11.213288867331574,12.391893631635876,0.038069371997243154,0.00030853820192151924,0.47123889803846897,9.42477796076938,0.9933243273022502,0.6165578995911214,1.7473984294977483
5.6000000000000005,1.7441689777150278,0.002682428519536417,4146.022663432375,9.171752265347742,8.880475619144633,11.253857363391257,12.425122959373706,0.0362700720517418,0.00031102416205640873,0.47123889803846897,9.42477796076938,0.9933977921886018,0.6418921740720958,1.7015037570987814
5.7,1.7569977559619288,0.0023726259848603436,4153.647900658547,9.221114535167153,8.946212730659955,11.29235852738971,12.454779314695939,0.03418768352359035,0.00031348702848478055,0.47123889803846897,9.42477796076938,0.9934688731762031,0.6274019316641312,1.5733756493187057
5.8,1.7693884716905675,0.002673930385507816,4177.850435953153,9.270655088886357,8.999421277689658,11.346040670158416,12.494790581144875,0.03249131402601133,0.00031597207657796384,0.47123889803846897,9.42477796076938,0.9935156816911188,0.6270114492030392,1.46461654196186
5.9,1.7817553770048358,0.0024342457677892252,4135.35287126186,9.316963856900852,9.0571104663684,11.386136184949759,12.532942702245863,0.03101920863304576,0.00031841596869778877,0.47123889803846897,9.42477796076938,0.9935720338142119,0.6124745222532674,1.3448163468077434
6.0,1.7934458138275837,0.004771019449470182,3904.1083931560865,9.360867430642791,9.112053220262101,11.4279901265854,12.565799041666853,0.029455306564605967,0.0003208164228833681,0.47123889803846897,9.42477796076938,0.9936337667646427,0.5959495919984779,1.1815239710603196
6.1000000000000005,1.8055435233774646,0.0025187133324748564,4184.083786989993,9.398334677155688,9.161930594706677,11.464013743498004,12.591677696884647,0.028104358358601703,0.0003231855277282018,0.47123889803846897,9.42477796076938,0.9936877106357167,0.6258923028250328,1.1806236763001328
6.2,1.8178063866671859,0.002870216030335512,4172.824769921824,9.436651538293058,9.20682491416015,11.498037272122192,12.614062919350504,0.02687067762543278,0.00032556596027133916,0.47123889803846897,9.42477796076938,0.9937344575408043,0.6143972020774342,1.1003306745558363
6.3,1.8303967548486901,0.002860767407421439,4151.335419900376,9.475291847489187,9.256191621467941,11.531960419248374,12.646708508980156,0.02535604280680732,0.00032798800546547587,0.47123889803846897,9.42477796076938,0.9937904049874848,0.6111630127161115,1.0252063699457528
6.4,1.8427300112335407,0.0025909165493111976,4201.354203589872,9.51305819626945,9.30296398406921,11.567660259918117,12.675846454313552,0.02402421032344686,0.0003304031097258731,0.47123889803846897,9.42477796076938,0.9938537144393773,0.6142016552283983,0.9746601101591177
6.5,1.8548328210632261,0.003431543870597587,4027.1683247313517,9.549039734843273,9.3355652093367,11.601379826938212,12.716868718359878,0.02299415180517961,0.00033278839358953053,0.47123889803846897,9.42477796076938,0.993894211925895,0.5847730988335827,0.8803781171630378
6.6000000000000005,1.8667939899970978,0.002844892594863336,4042.060413584558,9.580811593403538,9.375,11.625672023586423,12.730513431210158,0.023022599033153093,0.0003351584127013488,0.47123889803846897,9.42477796076938,0.9939262582334568,0.6159361237640895,0.8355733034661267
6.7,1.8790561696028847,0.0029353294047826163,4142.68989876051,9.60783356020099,9.416574483324602,11.648050623745302,12.735626429648272,0.021565548280637854,0.00033751167930658394,0.47123889803846897,9.42477796076938,0.9939786268023946,0.6161659793386493,0.8116049470686278
6.8,1.8910822621147398,0.0029810015143802884,4102.002765030035,9.635298313097879,9.45108018517813,11.670386311800765,12.762861160413836,0.02028538639048498,0.0003398738279750656,0.47123889803846897,9.42477796076938,0.9940190290517934,0.6065325453617028,0.7640074600168238
6.9,1.9032591822801652,0.002927547258028144,4091.703399069898,9.661523204446624,9.478594305064439,11.692679333668567,12.783249130535372,0.019207348821961383,0.00034222204958399,0.47123889803846897,9.42477796076938,0.9940479132354757,0.6067328733595935,0.7265252456310658
7.0,1.9149375157509885,0.00287421103841973,4129.765584516427,9.687587376969603,9.510593508761106,11.72048598252934,12.806994074419736,0.01825841502425538,0.00034454716241788736,0.47123889803846897,9.42477796076938,0.9940968305359056,0.6069515822201061,0.7013539709612654
7.1000000000000005,1.9270352224034843,0.0029176084321189746,4150.238201106559,9.712877737871414,9.542485408832322,11.737138350836064,12.823927830426994,0.017411664457206575,0.00034687299044019977,0.47123889803846897,9.42477796076938,0.9941390527160695,0.6021162924632862,0.6755995474254608
7.2,1.9391548281024333,0.0035687447720748294,3957.2758933996024,9.738549199169285,9.569736731546543,11.759304826391737,12.83745875250325,0.016340366699573755,0.00034919486160889213,0.47123889803846897,9.42477796076938,0.9941821485839343,0.5718381058475844,0.6190008880083052
7.3,1.9515551347306577,0.005229579780666679,3882.2738901143457,9.761530006611396,9.599171694590229,11.779587452689317,12.85772843684123,0.015479313773157812,0.00035155161160385217,0.47123889803846897,9.42477796076938,0.9942198935954087,0.6034566844292365,0.5851326575139629
7.4,1.9632136132546076,0.002913883730752859,4016.371891321983,9.780309899673233,9.617240739653159,11.80535130542266,12.874595462900315,0.014789319357509817,0.00035388003039432843,0.47123889803846897,9.42477796076938,0.994267296749719,0.6129127341978217,0.5852253683161256
7.5,1.975631695789983,0.0029772538919516853,3994.3943219903017,9.798812700894793,9.635275899872651,11.823719686385592,12.891440420337485,0.014244493758608954,0.00035621302265678034,0.47123889803846897,9.42477796076938,0.9942976482403785,0.6093846882418874,0.5638442453401382
7.6000000000000005,1.9872297356419992,0.0035345820996713394,3974.7122572248536,9.814576654331757,9.65102901825039,11.834727030603155,12.899854650343933,0.013377349417561862,0.00035849590669000353,0.47123889803846897,9.42477796076938,0.9943395277566599,0.6093912883051512,0.545542348887921
7.7,1.9990001565254116,0.0036316286223269877,4014.9464823168905,9.829822203552109,9.669001154893579,11.853049888812023,12.90490055495715,0.01265982545946319,0.00036078646259842044,0.47123889803846897,9.42477796076938,0.9943860574434256,0.6127062373680229,0.5370622085821656
7.8,2.0109964219075445,0.003001252038059055,4118.308671075129,9.846400084326522,9.686939947968893,11.876827344782686,12.925064474371752,0.012396031767230585,0.00036307290895243007,0.47123889803846897,9.42477796076938,0.9944454670034032,0.6098359080707259,0.5377973961131307
7.9,2.0227591315873625,0.002779632174497041,4121.837804697643,9.860610063346602,9.702609185162515,11.891435994025281,12.938489629353533,0.011680489475128272,0.00036536193691456164,0.47123889803846897,9.42477796076938,0.9944882665115292,0.5968607029566515,0.5263730120077453
8.0,2.0346616095681886,0.002913793427642803,4110.511877925098,9.875084071730457,9.713786022395638,11.911493632435674,12.958601283403324,0.011319480815176499,0.00036763256701271505,0.47123889803846897,9.42477796076938,0.9945203930052536,0.5938354764100094,0.5141554043962125
8.1,2.046427576208057,0.005713674993503504,3712.422735723738,9.890458776244781,9.720485956073505,11.924240017711822,12.973664564116888,0.011135949692318169,0.00036990470555124124,0.47123889803846897,9.42477796076938,0.9945730786405339,0.5488452376964353,0.4558193820968868
8.2,2.0584185469466667,0.004064095177570047,3733.8853340874834,9.903538427037235,9.738329910433537,11.946059322359543,12.993721774593896,0.012946186933422508,0.0003721820319553297,0.47123889803846897,9.42477796076938,0.9946102257383301,0.610851502767447,0.45134442790706386
8.3,2.070753464673167,0.003529820380692118,3846.4639806107434,9.91404881887021,9.756141228306749,11.955138946169644,12.9937217745939,0.010839114002851698,0.0003744689203497632,0.47123889803846897,9.42477796076938,0.9946489875527793,0.6178814149863996,0.45821817497013023
8.4,2.0828354543789964,0.004278488515637824,3803.074819201115,9.925374846845322,9.762812094883317,11.969652018519355,13.003738778606028,0.009899147631340761,0.0003767738586503654,0.47123889803846897,9.42477796076938,0.9946840161151901,0.614839182070177,0.4475728682902291
8.5,2.094185430934119,0.0039263443614756385,3813.973885800226,9.936109740271077,9.773920088116585,11.97871375955421,13.008744388124304,0.009671894967762315,0.0003790383799982128,0.47123889803846897,9.42477796076938,0.9947283096161806,0.6214312530826122,0.4447051667380431
8.6,2.1061389376982045,0.004595209208346511,3873.560562387372,9.94225866677203,9.785015471514482,11.980525285274894,13.012080391355994,0.009576400422632506,0.00038129531285747926,0.47123889803846897,9.42477796076938,0.9947774460607283,0.6202819319855644,0.4477776788633804
8.700000000000001,2.1183555644121115,0.0035807003216432698,3967.3180480516817,9.948545149401026,9.793882727952631,11.985958219702106,13.01874983330666,0.00918882983014025,0.0003835690604955669,0.47123889803846897,9.42477796076938,0.994816389052941,0.6182895956945231,0.4547618260429409
8.8,2.12976744476408,0.003269187874151469,4099.498834108032,9.955950854252741,9.800527905282562,11.993198303853546,13.025415860283822,0.008284045131054392,0.0003858403858009706,0.47123889803846897,9.42477796076938,0.9948634688691018,0.6099131000145775,0.4661782877931005
8.9,2.140954663383908,0.003381148974259502,4118.650203943595,9.96180268693606,9.80716857994985,11.996816707406643,13.037073205968348,0.007523090243496771,0.0003880493390015226,0.47123889803846897,9.42477796076938,0.9949033389311771,0.5949744137459156,0.4646061675027365
