run,run_id,spec,appendix,ic,mode,solver,backend,N,N_spec,N_label,N_reason,L,dx,dt,T,n_steps,n_records,record_every,hbar,m,Lambda,sigma,alpha,Gamma,T_bath,nu,lam,V_ext,init_sigma,init_k0,y0,seed,f_FDT,f_FDT_formula,noise_amp,noise_amp_formula,memory_update,max_nu_dt,iso_frac,has_marching_cubes,wall_s,norm_initial,norm_final,peak_initial,peak_final,peak_max,t_peak,PR_initial,PR_final,R_rms_initial,R_rms_final,r50_initial,r50_final,r80_initial,r80_final,r90_initial,r90_final,crystallinity_initial,crystallinity_final,k_star_L_initial,k_star_L_final,k_star_final,Vmem_peak_max,t_Vmem_peak,Vmem_peak_final,single_atom_seeds_filled_volume,snap_t,peak_early_mean,peak_early_std,peak_late_mean,peak_late_std,PR_early_mean,PR_early_std,PR_late_mean,PR_late_std,R_rms_early_mean,R_rms_early_std,R_rms_late_mean,R_rms_late_std,crystallinity_early_mean,crystallinity_early_std,crystallinity_late_mean,crystallinity_late_std,k_star_L_early_mean,k_star_L_early_std,k_star_L_late_mean,k_star_L_late_std,norm_early_mean,norm_early_std,norm_late_mean,norm_late_std,iso_used
triad_R5_A2,29,triad_equation_reference.md v1.0,A.2,§9.1 single Gaussian,full,"spec §5 3D Strang (standalone, not triad-lang TriadParams)",numpy,96,128,reduced vs spec N=128,N=64 step ~0.014s < 0.05s; bumped to 96 (still reduced vs spec 128),20.0,0.20833333333333393,0.0025,15.0,6000,151,40,1.0,1.0,-8.0,1.5,0.0,0.01,0.001,"(10.0, 0.5)","(1.125, 0.375)",0.0,0.5,"(0.0, 0.0, 0.0)",0.0,42,1.8084490740740893e-07,2*Gamma*(dx**3)*T_bath/hbar  (run-28 fdt_couple lock),0.00022360679774997898,sqrt(f_FDT*dt/dx**3) = sqrt(2*Gamma*T_bath*dt/hbar),euler,0.025,0.3,True,313.65095825000026,1.0000000000000002,2.815578908850112,1.4366969770013205,0.00443281597654425,31.184811185381335,0.2,1.9687012432099757,4035.966695993668,0.6123724356957945,10.022518728917024,0.5103103630798295,9.873329675893988,0.7795119555779038,12.040152730666577,0.8838834764831844,13.113420818213513,0.9952294968704914,0.9966251487561072,9.42477796076938,9.42477796076938,0.47123889803846897,11.261881401914124,0.2,0.0017590885739334134,True,"{'ic': 0.0, 'early': 2.5, 'mid': 7.5, 'late': 15.0}",1.38699751819454,5.487680519115718,0.0056587988018946865,0.0020898521814639442,370.83355378889365,465.87814750130866,3728.2610886170123,404.1341984589885,4.814899368173018,1.7785787018582526,10.032630456685595,0.018685380918261635,0.9917335454488818,0.0016569034865374927,0.9962811100850286,0.00021856568654693274,9.424777960769383,3.552713678800501e-15,9.424777960769383,3.552713678800501e-15,1.2065377576520504,0.12193410255990998,2.655391240565334,0.09581982133842495,"{""ic"": {""method"": ""marching_cubes"", ""level"": 0.43100909310039615, ""peak"": 1.4366969770013205, ""t"": 0.0}, ""early"": {""method"": ""marching_cubes"", ""level"": 0.002295906578164452, ""peak"": 0.007653021927214841, ""t"": 2.5}, ""mid"": {""method"": ""marching_cubes"", ""level"": 0.0008931761675855056, ""peak"": 0.0029772538919516853, ""t"": 7.5}, ""late"": {""method"": ""marching_cubes"", ""level"": 0.0013298447929632749, ""peak"": 0.00443281597654425, ""t"": 15.0}}"
