t,norm,peak,PR,R_rms,k_star,k_star_L,crystallinity,i_star
0.0,0.9999999999999999,1.4366911797510773,1.9590618504851627,0.6123607294342566,0.47123889803846897,9.42477796076938,0.9993039618090037,1
0.04,0.999999999999967,1.652457672292474,1.8468954018729684,0.6121202653742716,0.47123889803846897,9.42477796076938,0.9993022533560296,1
0.08,0.9999999999999343,2.3017830489957545,1.4766462482138047,0.611351553472848,0.47123889803846897,9.42477796076938,0.9992998986097335,1
0.12,0.9999999999999027,3.4881329459246135,0.9172786722365326,0.6087191446450051,0.47123889803846897,9.42477796076938,0.9993081018992662,1
0.16,0.9999999999998723,5.48164056459638,0.4404189647599962,0.6020363506568517,0.47123889803846897,9.42477796076938,0.9993639461785223,1
0.2,0.9999999999998437,7.6931712878426275,0.2318794982444086,0.6021071786842327,0.47123889803846897,9.42477796076938,0.999535197662647,1
0.24,0.9999999999998161,7.413698877651942,0.24964491933913957,0.6423911948020388,0.47123889803846897,9.42477796076938,0.9996672410507735,1
0.28,0.9999999999997876,5.5132106762838,0.44256939581022375,0.7084161143286515,0.47123889803846897,9.42477796076938,0.9996082280151718,1
0.32,0.9999999999997554,3.856451766243387,0.8468338479538438,0.775733984339461,0.47123889803846897,9.42477796076938,0.9995114581272541,1
0.36,0.9999999999997238,2.509592241632339,1.6732568581273086,0.842204478378118,0.47123889803846897,9.42477796076938,0.9994341254136203,1
0.4,0.9999999999996909,1.33155422762772,3.4453697688658744,0.9103830543767029,0.47123889803846897,9.42477796076938,0.9993774758722579,1
0.44,0.9999999999996575,0.45941721906887045,6.001326863449542,0.9822105297282179,0.47123889803846897,9.42477796076938,0.9993340889878762,1
0.48,0.9999999999996225,0.23169271278511416,8.306193565557708,1.058080216213875,0.47123889803846897,9.42477796076938,0.9992970761595537,1
0.52,0.9999999999995867,0.1776191570080991,11.038763075923566,1.1374596720357093,0.47123889803846897,9.42477796076938,0.9992654624649385,1
0.56,0.9999999999995509,0.1277760381353395,14.554222274983482,1.2197788952427935,0.47123889803846897,9.42477796076938,0.9992392676917567,1
0.6,0.9999999999995162,0.08838083593540665,18.680291597064393,1.3046028496507505,0.47123889803846897,9.42477796076938,0.9992176698522822,1
0.64,0.9999999999994824,0.07800724213275498,23.412982291587877,1.3915495655243872,0.47123889803846897,9.42477796076938,0.9991998257266562,1
0.68,0.9999999999994492,0.06519247828864623,28.82295004636498,1.480283163888857,0.47123889803846897,9.42477796076938,0.9991850752607441,1
0.72,0.9999999999994159,0.05438726065618467,34.84589623951158,1.570527235348389,0.47123889803846897,9.42477796076938,0.9991728208653536,1
0.76,0.9999999999993825,0.04755944474450485,41.525528231333645,1.6620526650281804,0.47123889803846897,9.42477796076938,0.9991625603759168,1
0.8,0.9999999999993481,0.044164086699092116,48.92231614785367,1.7546701906692215,0.47123889803846897,9.42477796076938,0.9991539048666959,1
0.84,0.9999999999993138,0.04049627597950947,57.03141606217868,1.8482253008453118,0.47123889803846897,9.42477796076938,0.9991465384305479,1
0.88,0.999999999999279,0.036002863974000286,65.91361505727231,1.9425894978465168,0.47123889803846897,9.42477796076938,0.9991402107982713,1
0.92,0.9999999999992455,0.03164693378857756,75.61280001552998,2.037655263997086,0.47123889803846897,9.42477796076938,0.9991347283375793,1
0.96,0.9999999999992123,0.02802786613399772,86.15168531842767,2.133332447591846,0.47123889803846897,9.42477796076938,0.9991299362479118,1
1.0,0.9999999999991794,0.025272286536399218,97.58865998396412,2.2295447164485287,0.47123889803846897,9.42477796076938,0.9991257120957089,1
1.04,0.9999999999991468,0.023089134443986782,109.95718125632459,2.326227421621703,0.47123889803846897,9.42477796076938,0.9991219596230189,1
1.08,0.999999999999114,0.02100206348996653,123.29317918241516,2.4233253370451866,0.47123889803846897,9.42477796076938,0.9991186025569428,1
1.12,0.9999999999990813,0.018932795923027195,137.64693542589694,2.5207905684221035,0.47123889803846897,9.42477796076938,0.9991155815986273,1
1.16,0.9999999999990484,0.017086066283297136,153.05058108647697,2.6185811355588355,0.47123889803846897,9.42477796076938,0.9991128505071617,1
1.2,0.999999999999016,0.015547821059303635,169.5464335303796,2.716659639498652,0.47123889803846897,9.42477796076938,0.99911037239013,1
1.24,0.9999999999989833,0.014249593883320704,187.17821567541424,2.8149921957204445,0.47123889803846897,9.42477796076938,0.9991081171525501,1
1.28,0.9999999999989503,0.013092717742844961,205.9804257035578,2.9135474748939107,0.47123889803846897,9.42477796076938,0.9991060594502992,1
1.32,0.9999999999989175,0.01201250613596359,225.99571447523562,3.0122956118222377,0.47123889803846897,9.42477796076938,0.999104177648555,1
1.36,0.9999999999988846,0.01101458681772458,247.26474065940243,3.111207307052334,0.47123889803846897,9.42477796076938,0.9991024532954934,1
1.4000000000000001,0.9999999999988519,0.01012726984106736,269.82482115437006,3.210253238733306,0.47123889803846897,9.42477796076938,0.999100870610721,1
1.44,0.9999999999988187,0.009343160326852791,293.71683690284743,3.309403898567105,0.47123889803846897,9.42477796076938,0.9990994160277311,1
1.48,0.999999999998786,0.008642088949191013,318.9810895729122,3.408630046082845,0.47123889803846897,9.42477796076938,0.9990980777746651,1
1.52,0.9999999999987539,0.008015026444779274,345.6562120351795,3.5079037249898284,0.47123889803846897,9.42477796076938,0.9990968455224897,1
1.56,0.9999999999987215,0.0074536865570081585,373.7809723384543,3.6071995680105986,0.47123889803846897,9.42477796076938,0.9990957101087411,1
1.6,0.9999999999986895,0.006938642511183772,403.3958718480156,3.7064957289020177,0.47123889803846897,9.42477796076938,0.9990946633191964,1
1.6400000000000001,0.9999999999986574,0.00644914451745172,434.54135228783286,3.8057731572343885,0.47123889803846897,9.42477796076938,0.9990936977444622,1
1.68,0.9999999999986248,0.00598685290454622,467.25205497873867,3.9050114650859027,0.47123889803846897,9.42477796076938,0.9990928066910031,1
1.72,0.9999999999985927,0.005577064168631383,501.5696905721117,4.004179833037395,0.47123889803846897,9.42477796076938,0.9990919841225763,1
1.76,0.9999999999985607,0.005235848272236816,537.5394502803125,4.103222522319685,0.47123889803846897,9.42477796076938,0.9990912246144251,1
1.8,0.9999999999985296,0.0049404876960728065,575.1829907936449,4.202040719559588,0.47123889803846897,9.42477796076938,0.9990905231863938,1
1.84,0.9999999999984982,0.004645261207510203,614.5499746984873,4.300475376162698,0.47123889803846897,9.42477796076938,0.9990898751687423,1
1.8800000000000001,0.9999999999984668,0.0043310475764736164,655.6857395281011,4.398298033359618,0.47123889803846897,9.42477796076938,0.9990892762617497,1
1.92,0.9999999999984354,0.00403709568133716,698.5816368955556,4.495216972869704,0.47123889803846897,9.42477796076938,0.9990887224889319,1
